state,District Code,District Name,School Code,School Name,individual_isp,proxy_isp,participating_in_cep,claiming_isp,total_enrolled,total_eligible
md,16,Prince George'S Co. Public School,2106,Greenbelt Elementary,20.07%,,,N,608,122
md,16,Prince George'S Co. Public School,2141,Greenbelt Middle School,20.91%,,,N,1478,309
md,16,Prince George'S Co. Public School,1103,Gwynn Park High,10.08%,,,N,962,97
md,16,Prince George'S Co. Public School,1104-0,Gwynn Park Middle School,15.45%,,,N,673,104
md,16,Prince George'S Co. Public School,1822,H W Wheatly Early Chilhood Ctr,32.26%,,,N,403,130
md,16,Prince George'S Co. Public School,0712-0,Heather Hills Elementary,5.67%,,,N,353,20
md,16,Prince George'S Co. Public School,1412,High Bridge Elementary,18.92%,,,N,370,70
md,16,Prince George'S Co. Public School,0102-1,High Point High,14.04%,,,N,2806,394
md,16,Prince George'S Co. Public School,1307-0,Highland Park Elementary,42.31%,,50.57%,Y,258,109
md,16,Prince George'S Co. Public School,0607-2,Hillcrest Heights Elementary,35.25%,,50.57%,Y,471,166
md,16,Prince George'S Co. Public School,2107-0,Hollywood Elementary,15.84%,,,N,461,73
md,16,Prince George'S Co. Public School,1601,Hyattsville Elementary,21.99%,,,N,523,115
md,16,Prince George'S Co. Public School,1602,Hyattsville Middle School,20.44%,,,N,915,187
md,16,Prince George'S Co. Public School,1521,Imagine Foundation @ Leeland Public Charter ,4.41%,,,N,476,21
md,17,Queen Annes Co Bd Of Ed,0701-6,Anchor Point Academy,35.00%,,,N,20,7
md,17,Queen Annes Co Bd Of Ed,0403-3,Bayside Elementary,10.64%,,,N,423,45
md,17,Queen Annes Co Bd Of Ed,0308-2,Centreville Elementary,14.37%,,,N,536,77
md,17,Queen Annes Co Bd Of Ed,0303-4,Centreville Middle,13.30%,,,N,564,75
md,17,Queen Annes Co Bd Of Ed,0202-3,Church Hill Elementary,21.35%,,,N,267,57
md,17,Queen Annes Co Bd Of Ed,0503-3,Grasonville Elementary,21.38%,,,N,491,105
md,17,Queen Annes Co Bd Of Ed,0302-6,Kennard Elementary,11.02%,,,N,508,56
md,17,Queen Annes Co Bd Of Ed,0402-2,Kent Island Elementary,11.35%,,,N,458,52
md,17,Queen Annes Co Bd Of Ed,0405-4,Kent Island High,7.84%,,,N,1212,95
md,17,Queen Annes Co Bd Of Ed,0406-5,Matapeake Elementary,11.01%,,,N,445,49
md,17,Queen Annes Co Bd Of Ed,0407-2,Matapeake Middle School,8.43%,,,N,356,30
md,17,Queen Annes Co Bd Of Ed,0301-4,Queen Annes County High,13.49%,,,N,1179,159
md,17,Queen Annes Co Bd Of Ed,0404-2,Stevensville Middle,13.43%,,,N,551,74
md,17,Queen Annes Co Bd Of Ed,0106-2,Sudlersville Elementary,32.29%,,,N,319,103
md,17,Queen Annes Co Bd Of Ed,0101-3,Sudlersville Middle,20.52%,,,N,502,103
md,32,Seed School Of Maryland,1,Seed School Of Maryland,56.36%,,65.24%,Y,374,211
md,19,Somerset Co Pub Sch,2000,Alternative Learning Center,0.00%,,,N,15,0
md,19,Somerset Co Pub Sch,0705-4,Carter G Woodson Elementary,51.68%,,58.85%,Y,542,280
md,19,Somerset Co Pub Sch,0702-2,Crisfield High,38.69%,,58.85%,Y,402,156
md,19,Somerset Co Pub Sch,1401-0,Deal Island School,30.22%,,58.85%,Y,141,43
md,19,Somerset Co Pub Sch,1003,Ewell Elementary,50.00%,,58.85%,Y,8,4
md,19,Somerset Co Pub Sch,0107-3,Greenwood Elementary,59.83%,,58.85%,Y,444,266
md,19,Somerset Co Pub Sch,1303,Intermediate School,53.65%,,58.85%,Y,393,211
md,19,Somerset Co Pub Sch,0108-4,Princess Anne Elementary,57.30%,,58.85%,Y,347,199
md,19,Somerset Co Pub Sch,0102-2,Washington High,40.32%,,58.85%,Y,547,221
md,18,St Marys Co Pub Sch,0302-7,Banneker Elementary,25.35%,,,N,651,165
md,18,St Marys Co Pub Sch,60010627,Captain Walter Francis Duke Elementary School,8.82%,,,N,567,50
md,18,St Marys Co Pub Sch,0813-0,Chesapeake Public Charter Sch,7.44%,,,N,457,34
md,18,St Marys Co Pub Sch,0303-5,Chopticon Sr High,7.33%,,,N,1610,118
md,18,St Marys Co Pub Sch,0702-3,Dynard Elementary,17.27%,,,N,440,76
md,18,St Marys Co Pub Sch,0807-1,Esperanza Middle,18.76%,,,N,885,166
md,18,St Marys Co Pub Sch,0606-5,Evergreen Elementary School,7.71%,,,N,817,63
md,18,St Marys Co Pub Sch,2700,Fairlead Academy I,33.10%,,,N,142,47
md,18,St Marys Co Pub Sch,2701,Fairlead Academy Ii,36.84%,,,N,76,28
md,18,St Marys Co Pub Sch,0805-1,George Washington Carver Elementary School,52.01%,,,N,596,310
md,18,St Marys Co Pub Sch,0801-6,Great Mills High,21.57%,,,N,1581,341
md,18,St Marys Co Pub Sch,0803-1,Green Holly School,25.30%,,,N,593,150
md,18,St Marys Co Pub Sch,0810-0,Greenview Knolls Elementary,29.93%,,,N,421,126
md,18,St Marys Co Pub Sch,0604-2,Hollywood Elementary,12.15%,,,N,461,56
md,18,St Marys Co Pub Sch,0301-5,Leonardtown Elementary,20.84%,,,N,499,104
md,18,St Marys Co Pub Sch,0306-0,Leonardtown High,6.39%,,,N,1848,118
md,18,St Marys Co Pub Sch,0305-2,Leonardtown Middle,11.80%,,,N,1034,122
md,18,St Marys Co Pub Sch,0501-5,Lettie Marshall Dent Elem,11.11%,,,N,585,65
md,18,St Marys Co Pub Sch,0804-1,Lexington Park Elementary,40.97%,,,N,515,211
md,18,St Marys Co Pub Sch,0404-3,Margaret Brent Middle,14.05%,,,N,1039,146
md,18,St Marys Co Pub Sch,0504-5,Mechanicsville Elementary,12.03%,,,N,291,35
md,18,St Marys Co Pub Sch,0602-2,Oakville Elementary,15.61%,,,N,301,47
md,18,St Marys Co Pub Sch,0808-1,Park Hall Elementary,33.28%,,,N,580,193
md,18,St Marys Co Pub Sch,0201-4,Piney Point Elementary,20.04%,,,N,454,91
md,18,St Marys Co Pub Sch,0104-5,Ridge Elementary,23.62%,,,N,271,64
md,18,St Marys Co Pub Sch,0101-4,Spring Ridge Middle,32.55%,,,N,1069,348
md,18,St Marys Co Pub Sch,0806-0,Town Creek Elementary,20.09%,,,N,214,43
md,18,St Marys Co Pub Sch,0503-4,White Marsh Elementary,11.34%,,,N,238,27
md,5526,"St. Ignatius Loyola Academy, Inc",1-0, St. Ignatius Loyola Academy,,,57.01%,Y,107,
md,20,Talbot Co Pub Sch,0401-3,Chapel District Elementary,15.63%,,,N,371,58
md,20,Talbot Co Pub Sch,0104-6,Easton Elementary,37.98%,,,N,1040,395
md,20,Talbot Co Pub Sch,0101-5,Easton High,21.21%,,,N,1226,260
md,20,Talbot Co Pub Sch,0106-3,Easton Middle,26.24%,,,N,869,228
md,20,Talbot Co Pub Sch,0204-6,St Michaels Elementary,23.51%,,,N,302,71
md,20,Talbot Co Pub Sch,0202-4,St Michaels Middle/High,14.42%,,,N,430,62
md,20,Talbot Co Pub Sch,0801-7,Suspension Program,0.00%,,,N,N/A,
md,20,Talbot Co Pub Sch,0501-6,Tilghman Elementary,23.76%,,,N,101,24
md,20,Talbot Co Pub Sch,0302-8,White Marsh Elementary,25.34%,,,N,367,93
md,21,Washington Co Pub Sch,2202-0,Antietam Academy,66.67%,,58.23%,Y,160,107
md,21,Washington Co Pub Sch,0040,Barbara Ingram School For Arts,7.26%,,,N,303,22
md,21,Washington Co Pub Sch,1701,Bester Elementary,71.25%,,58.23%,Y,543,387
md,21,Washington Co Pub Sch,0603-5,Boonsboro Elementary,10.86%,,,N,617,67
md,21,Washington Co Pub Sch,0601-3,Boonsboro High,8.12%,,,N,899,73
md,21,Washington Co Pub Sch,0602-3,Boonsboro Middle,8.95%,,,N,693,62
md,21,Washington Co Pub Sch,1401-1,Cascade Elementary,20.81%,,,N,149,31
md,21,Washington Co Pub Sch,0402-3,Clear Spring Elementary,17.16%,,,N,408,70
md,21,Washington Co Pub Sch,0403-4,Clear Spring High,11.70%,,,N,453,53
md,21,Washington Co Pub Sch,0401-4,Clear Spring Middle,18.28%,,,N,361,66
md,21,Washington Co Pub Sch,0304-4,E Russell Hicks Middle,34.30%,,,N,860,295
md,21,Washington Co Pub Sch,1002-1,Eastern Elementary,46.71%,,58.23%,Y,432,202
md,21,Washington Co Pub Sch,0302-9,Emma K Doub Elementary,32.78%,,58.23%,Y,347,114
md,21,Washington Co Pub Sch,0404-4,Fairview Outdoor Educ Center,0.00%,,,N,74,0
md,21,Washington Co Pub Sch,2002,Fountain Rock Elementary,21.63%,,,N,282,61
md,21,Washington Co Pub Sch,2701-0,Fountaindale Elementary,24.59%,,,N,366,90
md,21,Washington Co Pub Sch,1001-4,Funkstown Elementary,34.17%,,,N,120,41
md,21,Washington Co Pub Sch,1602-0,Greenbrier Elementary,13.81%,,,N,210,29
md,21,Washington Co Pub Sch,0502-1,Hancock Elementary,33.77%,,,N,231,78
md,21,Washington Co Pub Sch,0501-7,Hancock Middle Senior High,28.93%,,,N,242,70
md,21,Washington Co Pub Sch,2602,Hickory Elementary,47.26%,,58.23%,Y,303,143
md,21,Washington Co Pub Sch,0190,Jonathan Hager Elementary,35.62%,,58.23%,Y,407,145
md,21,Washington Co Pub Sch,2601,Lincolnshire Elementary,50.81%,,58.23%,Y,549,279
md,21,Washington Co Pub Sch,2505,Marshall Street Education Center,40.91%,,58.23%,Y,44,18
md,21,Washington Co Pub Sch,1301-1,Maugansville Elementary,25.80%,,,N,752,194
md,21,Washington Co Pub Sch,2101,North Hagerstown High,23.84%,,,N,1317,314
md,21,Washington Co Pub Sch,2102-0,Northern Middle,32.49%,,,N,794,258
md,21,Washington Co Pub Sch,0903-0,Old Forge Elementary,11.11%,,,N,342,38
md,21,Washington Co Pub Sch,1802-0,Pangborn Elementary,47.75%,,58.23%,Y,698,333
md,21,Washington Co Pub Sch,0902-0,Paramount Elementary,17.00%,,,N,406,69
md,21,Washington Co Pub Sch,1101-1,Pleasant Valley Elementary,14.79%,,,N,257,38
md,21,Washington Co Pub Sch,1805,Potomac Heights Elementary,30.49%,,,N,305,93
md,21,Washington Co Pub Sch,66666,Public Service Academy,0.00%,,,N,154,0
md,21,Washington Co Pub Sch,0325-0,Rockland Woods Elem,13.86%,,,N,664,92
md,21,Washington Co Pub Sch,0328-1,Ruth Ann Monroe Primary,50.00%,,58.23%,Y,607,304
md,21,Washington Co Pub Sch,2503-0,Salem Avenue Elementary,59.08%,,58.23%,Y,751,444
md,21,Washington Co Pub Sch,0101-6,Sharpsburg Elementary,15.73%,,,N,248,39
md,21,Washington Co Pub Sch,0702-4,Smithsburg Elementary,20.95%,,,N,377,79
md,21,Washington Co Pub Sch,0701-7,Smithsburg High,11.63%,,,N,748,87
md,21,Washington Co Pub Sch,0704-2,Smithsburg Middle,17.67%,,,N,583,103
md,21,Washington Co Pub Sch,0301-6,South Hagerstown High,37.25%,,,N,1318,491
md,21,Washington Co Pub Sch,0201-5,Springfield Middle,28.11%,,,N,861,242
md,21,Washington Co Pub Sch,S001,Washington Co Family Center,36.84%,,58.23%,Y,24,9
md,21,Washington Co Pub Sch,0705-5,Washington Co Job Development Center,23.53%,,58.23%,Y,31,7
md,21,Washington Co Pub Sch,2501,Western Heights Middle,38.05%,,,N,996,379
md,21,Washington Co Pub Sch,0202-5,Williamsport Elementary,30.30%,,,N,561,170
md,21,Washington Co Pub Sch,0204-7,Williamsport High,20.81%,,,N,894,186
md,22,Wicomico Co Brd Of Ed,0514-2,Beaver Run Elementary School,42.83%,,43.79%,Y,483,207
md,22,Wicomico Co Brd Of Ed,1308-0,Bennett Middle,33.12%,,43.79%,Y,925,306
md,22,Wicomico Co Brd Of Ed,0907-0,Charles H Chipman Elementary,56.12%,,43.79%,Y,276,155
md,22,Wicomico Co Brd Of Ed,0911-0,Choices Academy,82.76%,,43.79%,Y,71,59
md,22,Wicomico Co Brd Of Ed,1103-0,Delmar Elementary,33.62%,,43.79%,Y,928,312
md,22,Wicomico Co Brd Of Ed,0512-2,East Salisbury Elementary,47.45%,,43.79%,Y,451,214
md,22,Wicomico Co Brd Of Ed,1602-1,Fruitland Intermediate,28.95%,,43.79%,Y,418,121
md,22,Wicomico Co Brd Of Ed,1601-0,Fruitland Primary,27.66%,,43.79%,Y,501,139
md,22,Wicomico Co Brd Of Ed,0515-1,Glen Avenue Elementary,48.57%,,43.79%,Y,416,202
md,22,Wicomico Co Brd Of Ed,1307-1,James M Bennett High,26.94%,,43.79%,Y,"1,157",
md,22,Wicomico Co Brd Of Ed,0102-3,Mardela Middle & High,20.77%,,43.79%,Y,591,123
md,22,Wicomico Co Brd Of Ed,0905-2,North Salisbury Elementary,30.19%,,43.79%,Y,485,146
md,22,Wicomico Co Brd Of Ed,0106-4,Northwestern Elementary,23.95%,,43.79%,Y,377,90
md,22,Wicomico Co Brd Of Ed,1309-0,Parkside High,25.68%,,43.79%,Y,814,209
md,22,Wicomico Co Brd Of Ed,0906-1,Pemberton Elementary,43.33%,,43.79%,Y,577,250
md,22,Wicomico Co Brd Of Ed,1305-0,Pinehurst Elementary,45.69%,,43.79%,Y,510,233
md,22,Wicomico Co Brd Of Ed,0406-6,Pittsville Elementary Middle School,29.56%,,43.79%,Y,416,123
md,22,Wicomico Co Brd Of Ed,1306-0,Prince Street Elementary,51.78%,,43.79%,Y,822,426
md,22,Wicomico Co Brd Of Ed,0910-0,Salisbury Middle School,41.33%,,43.79%,Y,794,328
md,22,Wicomico Co Brd Of Ed,0909-1,West Salisbury Elementary School,36.24%,,43.79%,Y,365,132
md,22,Wicomico Co Brd Of Ed,1502-1,Westside Intermediate,24.04%,,43.79%,Y,386,93
md,22,Wicomico Co Brd Of Ed,1501,Westside Primary,30.13%,,43.79%,Y,228,69
md,22,Wicomico Co Brd Of Ed,S001-0,Wicomico Early Learning Center,50.74%,,43.79%,Y,150,76
md,22,Wicomico Co Brd Of Ed,0513-1,Wicomico High,31.97%,,43.79%,Y,815,261
md,22,Wicomico Co Brd Of Ed,0510-4,Wicomico Middle,38.97%,,43.79%,Y,856,334
md,22,Wicomico Co Brd Of Ed,1404-0,Willards Elementary,32.41%,,43.79%,Y,328,106
md,23,Worcester Co Brd Of Ed,0311-3,Berlin Intermediate,19.08%,,,N,802,153
md,23,Worcester Co Brd Of Ed,0901,Buckingham Elementary,28.29%,,,N,562,159
md,23,Worcester Co Brd Of Ed,0401-5,Cedar Chapel Special,27.27%,,,N,55,15
md,23,Worcester Co Brd Of Ed,1001-5,Ocean City Elementary,14.71%,,,N,605,89
md,23,Worcester Co Brd Of Ed,0102-4,Pocomoke Elementary,39.82%,,,N,442,176
md,23,Worcester Co Brd Of Ed,0107-4,Pocomoke High,31.56%,,,N,358,113
md,23,Worcester Co Brd Of Ed,0108-5,Pocomoke Middle,36.72%,,,N,403,148
md,23,Worcester Co Brd Of Ed,0312-1,Showell Elementary,12.77%,,,N,556,71
md,23,Worcester Co Brd Of Ed,0205-4,Snow Hill Elementary,32.46%,,,N,382,124
md,23,Worcester Co Brd Of Ed,0208-4,Snow Hill Middle,29.83%,,,N,419,125
md,23,Worcester Co Brd Of Ed,0207-5,Snow Hill Sr High,19.81%,,,N,313,62
md,23,Worcester Co Brd Of Ed,0308-3,Stephen Decatur Middle,15.91%,,,N,685,109
md,23,Worcester Co Brd Of Ed,0310-1,Stephen Decatur Sr High,13.00%,,,N,1331,173
