state,District Code,District Name,School Code,School Name,individual_isp,proxy_isp,participating_in_cep,claiming_isp,total_enrolled,total_eligible
ga,706,Muscogee County,0178-3,Fort Middle School,56.36%,,Y,57.41%,609,343
ga,706,Muscogee County,0102-13,Fox Elementary School,84.46%,,Y,57.41%,388,328
ga,706,Muscogee County,5060-1,Gentian Elementary School,51.69%,,Y,57.41%,450,233
ga,706,Muscogee County,1062-1,Georgetown Elementary School,72.94%,,Y,57.41%,535,390
ga,706,Muscogee County,0191-10,Hannan Elementary ,58.14%,,Y,57.41%,504,293
ga,706,Muscogee County,2062-2,Hardaway High School,36.90%,,Y,57.41%,1240,458
ga,706,Muscogee County,4062-1,Johnson Elementary School,63.64%,,Y,57.41%,408,260
ga,706,Muscogee County,5062-0,Jordan Vocational High School,54.92%,,Y,57.41%,779,428
ga,706,Muscogee County,1064-0,Kendrick High School,55.61%,,Y,57.41%,855,475
ga,706,Muscogee County,2064,Key Elementary School,76.75%,,Y,57.41%,336,258
ga,706,Muscogee County,4058-2,Lonnie Jackson Academy,70.88%,,Y,57.41%,415,294
ga,706,Muscogee County,0200-2,"Martin Luther King, Jr. Elementary School",85.90%,,Y,57.41%,464,399
ga,706,Muscogee County,0501-0,Midland Academy,31.36%,,Y,57.41%,619,194
ga,706,Muscogee County,0100-11,Midland Middle School,37.44%,,Y,57.41%,415,155
ga,706,Muscogee County,1066-1,Reese Road Leadership Academy,44.53%,,Y,57.41%,464,207
ga,706,Muscogee County,2066,Richards Middle School,46.76%,,Y,57.41%,782,366
ga,706,Muscogee County,3066,Rigdon Road Elementary School,73.34%,,Y,57.41%,548,402
ga,706,Muscogee County,4066-0,River Road Elementary School,53.16%,,Y,57.41%,444,236
ga,706,Muscogee County,2067,Rothschild Leadership Academy School,70.49%,,Y,57.41%,536,378
ga,706,Muscogee County,0278-0,Shaw High School,25.19%,,Y,57.41%,1154,291
ga,706,Muscogee County,4067-0,South Columbus Elementary School,84.67%,,Y,57.41%,471,399
ga,706,Muscogee County,0378-0,Spencer High School,55.60%,,Y,57.41%,991,551
ga,706,Muscogee County,3068,St. Marys Video and Communication Technology,67.01%,,Y,57.41%,494,331
ga,706,Muscogee County,3069-0,Waddell Elementary School,59.09%,,Y,57.41%,463,274
ga,706,Muscogee County,5069,Wesley Heights Elementary School,68.59%,,Y,57.41%,493,338
ga,706,Muscogee County,4070,Wynnton Elementary School,57.69%,,Y,57.41%,395,228
ga,707,Newton County,0206-0,Alcovy High School,30.20%,*,N,,1934,584
ga,707,Newton County,0117-2,Clements Middle School,42.32%,*,N,,853,361
ga,707,Newton County,0196-10,Cousins Middle School,41.74%,*,N,,841,351
ga,707,Newton County,0124,Fairview Elementary,45.44%,*,N,,537,244
ga,707,Newton County,0122-0,Flint Hill Elementary,51.82%,*,N,,934,484
ga,707,Newton County,4550,Heard-Mixon Elementary School,41.79%,*,N,,414,173
ga,707,Newton County,0398-1,Indian Creek Middle School,35.78%,*,N,,939,336
ga,707,Newton County,0114-3,Liberty Middle School,41.78%,*,N,,979,409
ga,707,Newton County,0115-5,Live Oak Elementary,48.19%,*,N,,1106,533
ga,707,Newton County,3050-12,Livingston Elementary School,47.99%,*,N,,423,203
ga,707,Newton County,0198-8,Middle Ridge Elementary School,60.70%,*,N,,715,434
ga,707,Newton County,0173-4,Newton High School,32.35%,*,N,,2501,809
ga,707,Newton County,0102-14,Oak Hill Elementary School,39.12%,*,N,,680,266
ga,707,Newton County,5050-12,Porterdale Elementary School,46.72%,*,N,,458,214
ga,707,Newton County,0106-11,Rocky Plains Elementary School,42.65%,*,N,,558,238
ga,707,Newton County,0111-8,South Salem Elementary School,50.00%,*,N,,902,451
ga,707,Newton County,0101-20,Veterans Memorial Middle School,37.52%,*,N,,725,272
ga,707,Newton County,0298-1,West Newton Elementary School,49.93%,*,N,,723,361
ga,709,Oglethorpe County,0198-9,Oglethorpe County Elementary School,31.52%,*,N,,441,139
ga,709,Oglethorpe County,0298-2,Oglethorpe County Primary School,31.70%,*,N,,530,168
ga,710,Paulding County,1050-21,Dallas Elementary School,37.25%,*,N,,451,168
ga,710,Paulding County,0197-15,Sam D. Panter Elementary School,31.89%,*,N,,530,169
ga,711,Peach County,1050-22,Byron Elementary School,44.48%,,Y,46.98%,629,280
ga,711,Peach County,0197-16,Byron Middle School,37.21%,,Y,46.98%,405,151
ga,711,Peach County,0191-11,Fort Valley Middle School,65.09%,,Y,46.98%,434,282
ga,711,Peach County,0210-0,Hunt Elementary School,76.45%,,Y,46.98%,610,466
ga,711,Peach County,0110-6,Kay Road Elementary,57.50%,,Y,46.98%,568,327
ga,711,Peach County,2052-9,Peach County High School,46.63%,,Y,46.98%,940,438
ga,784,Pelham City,0201-10,Pelham City Middle School,67.47%,,Y,63.27%,353,238
ga,784,Pelham City,3050-13,Pelham Elementary School,75.00%,,Y,63.27%,702,526
ga,784,Pelham City,0111-9,Pelham High School,44.71%,,Y,63.27%,376,168
ga,713,Pierce County,0297-0,Blackshear Elementary School,46.06%,*,N,,786,362
ga,713,Pierce County,4050-10,Patterson Elementary School,34.24%,*,N,,476,163
ga,713,Pierce County,0197-17,Pierce County Middle School,34.13%,*,N,,838,286
ga,715,Polk County,5050-13,Cedartown High School,46.10%,,Y,53.39%,1267,584
ga,715,Polk County,0103-12,Cedartown Middle School,56.38%,,Y,53.39%,1081,609
ga,715,Polk County,0183-0,Cherokee Elementary School,54.58%,,Y,53.39%,645,352
ga,715,Polk County,0274-0,Eastside Elementary School,52.26%,,Y,53.39%,797,417
ga,715,Polk County,0188-6,Northside Elementary,60.64%,,Y,53.39%,507,307
ga,715,Polk County,0102-15,Rockmart High School,41.98%,,Y,53.39%,908,381
ga,715,Polk County,0104-15,Rockmart Middle School,51.24%,,Y,53.39%,746,382
ga,715,Polk County,0210-1,Van Wert Elementary School,62.64%,,Y,53.39%,762,477
ga,715,Polk County,0174-1,Westside Elementary School,55.46%,,Y,53.39%,607,337
ga,715,Polk County,0310-0,Youngs Grove Elementary School,62.06%,,Y,53.39%,542,336
ga,716,Pulaski County,2050-20,Hawkinsville High School,48.06%,,Y,51.41%,365,175
ga,716,Pulaski County,3050-14,Pulaski County Elementary School,63.28%,,Y,62.54%,679,430
ga,716,Pulaski County,0195-9,Pulaski County Middle School,47.22%,,Y,51.41%,302,143
ga,717,Putnam County,0113-4,Putnam County Elementary School,63.30%,,Y,61.44%,746,472
ga,717,Putnam County,0114-4,Putnam County High School,50.55%,,Y,61.44%,732,370
ga,717,Putnam County,0111-10,Putnam County Middle School,58.45%,,Y,61.44%,656,383
ga,717,Putnam County,0112-9,Putnam County Primary School,70.19%,,Y,61.44%,815,572
ga,718,Quitman County,0199-12,Quitman County Elementary,67.19%,,Y,72.81%,208,140
ga,718,Quitman County,0110-7,Quitman County High School,59.30%,,Y,72.81%,110,65
ga,719,Rabun County,0114-5,Rabun County Primary School,30.44%,*,N,,588,179
ga,720,Randolph County,0201-11,Randolph Clay High School,59.39%,,Y,83.79%,235,140
ga,720,Randolph County,0101-21,Randolph Clay Middle School,49.25%,,Y,83.79%,170,84
ga,720,Randolph County,2050-21,Randolph County Elementary School,71.95%,,Y,83.79%,421,303
ga,721,Richmond County,4060-2,Academy of Richmond County High School,52.80%,,Y,61.23%,1175,620
ga,721,Richmond County,0391-1,Alternative Education Center at Lamar,75.74%,,N,,147,111
ga,721,Richmond County,2050-22,Barton Chapel Elementary School,77.84%,,Y,61.23%,486,378
ga,721,Richmond County,3050-15,Bayvale Elementary School,73.29%,,Y,61.23%,409,300
ga,721,Richmond County,0394-1,Belair K-8 School,20.28%,,Y,61.23%,925,188
ga,721,Richmond County,4050-11,Blythe Elementary School,47.35%,,Y,61.23%,269,127
ga,721,Richmond County,1052-10,Butler High School,74.82%,,Y,61.23%,892,667
ga,721,Richmond County,2052-10,Copeland Elementary School,70.60%,,Y,61.23%,543,383
ga,721,Richmond County,0100-12,Cross Creek High School,56.26%,,Y,61.23%,1168,657
ga,721,Richmond County,4562,Davidson Magnet School,19.80%,,N,,826,164
ga,721,Richmond County,0105-16,Deer Chase Elementary School,48.47%,,Y,61.23%,514,249
ga,721,Richmond County,0205-8,Diamond Lakes Elementary School,52.53%,,Y,61.23%,517,272
ga,721,Richmond County,5054-4,Dorothy Hains Elementary School,73.45%,,Y,61.23%,605,444
ga,721,Richmond County,0103-13,Freedom Park Elementary,7.73%,,N,,772,60
ga,721,Richmond County,1054-7,Garrett Elementary School,46.15%,,Y,61.23%,394,182
ga,721,Richmond County,2054-5,Glenn Hills Elementary School,91.02%,,Y,61.23%,484,441
ga,721,Richmond County,3054-4,Glenn Hills High School,95.66%,,Y,61.23%,638,610
ga,721,Richmond County,0197-18,Glenn Hills Middle School,90.84%,,Y,61.23%,626,569
ga,721,Richmond County,0194-5,Goshen Elementary School,42.83%,,Y,61.23%,492,211
ga,721,Richmond County,4054-3,Gracewood Elementary School,57.60%,,Y,61.23%,585,337
ga,721,Richmond County,0102-16,Hephzibah Elementary School,52.57%,,Y,61.23%,390,205
ga,721,Richmond County,2056-3,Hephzibah High School,57.56%,,Y,61.23%,965,555
ga,721,Richmond County,1156,Hephzibah Middle School,45.31%,,Y,61.23%,393,178
ga,721,Richmond County,395,Innovation Academy for Boys,46.15%,,Y,61.23%,104,48
ga,721,Richmond County,396,Innovation Academy for Girls,50.91%,,Y,61.23%,55,28
ga,721,Richmond County,6077,Intermediate Literacy and Mathmatics Center,87.50%,,Y,61.23%,184,161
ga,721,Richmond County,0189-5,Jamestown Elementary School,54.16%,,Y,61.23%,285,154
ga,721,Richmond County,3556-0,Johnson Magnet,36.87%,,Y,61.23%,698,257
ga,721,Richmond County,3756,Josey High School,99.63%,,Y,61.23%,553,551
ga,721,Richmond County,0300-3,Lake Forest Hills Elementary School,39.35%,,Y,61.23%,574,226
ga,721,Richmond County,0116-3,Lamar - Milledge Elementary School,77.15%,,Y,61.23%,427,329
ga,721,Richmond County,5566-0,Laney High School,91.86%,,Y,61.23%,586,538
ga,721,Richmond County,1058-5,Langford Middle School,61.17%,,Y,61.23%,747,457
ga,721,Richmond County,0297-1,McBean Elementary School,51.97%,,Y,61.23%,403,209
ga,721,Richmond County,0177-1,Meadowbrook Elementary School,76.36%,,Y,61.23%,429,328
ga,721,Richmond County,2058-3,Merry Elementary School,59.83%,,Y,61.23%,464,278
ga,721,Richmond County,4058-3,Monte Sano Elementary School,62.92%,,Y,61.23%,464,292
ga,721,Richmond County,0184-0,Morgan Road Middle School,97.07%,,N,,668,648
ga,721,Richmond County,5058-3,Murphey Middle School,98.66%,,Y,61.23%,757,747
ga,721,Richmond County,0392-0,Performance Learning Center,57.27%,,Y,61.23%,355,203
ga,721,Richmond County,0114-6,Pine Hill Middle School,50.17%,,Y,61.23%,685,344
ga,721,Richmond County,0213-3,Richmond County Technical Career Magnet School,62.12%,,Y,61.23%,435,270
ga,721,Richmond County,397-0,Richmond Hill K-8 School,65.77%,,Y,61.23%,897,590
ga,721,Richmond County,1062-2,Rollins Elementary School,67.92%,,N,,391,266
ga,721,Richmond County,4062-2,Southside Elementary School,65.94%,,N,,363,239
ga,721,Richmond County,0390-0,Spirit Creek Middle School,64.46%,,Y,61.23%,564,364
ga,721,Richmond County,0201-12,Sue Reynolds Elementary School ,32.84%,,Y,61.23%,556,183
ga,721,Richmond County,4762,Terrace Manor Elementary School,64.90%,,Y,61.23%,459,298
ga,721,Richmond County,0294-2,Tobacco Road Elementary School,50.45%,,Y,61.23%,439,221
ga,721,Richmond County,5564,Tutt Middle School,60.66%,,Y,61.23%,441,268
ga,721,Richmond County,0393-1,W.S. Hornsby Elementary School,79.13%,,Y,61.23%,535,423
ga,721,Richmond County,0115-6,W.S. Hornsby Middle School,85.76%,,Y,61.23%,636,545
ga,721,Richmond County,1064-1,Walker Traditional Elementary School,34.21%,,N,,750,257
ga,721,Richmond County,2064-0,Warren Road Elementary School,35.45%,,Y,61.23%,630,223
ga,721,Richmond County,2574,Westside High School,49.79%,,Y,61.23%,853,425
ga,721,Richmond County,4064-0,Wheeless Road Elementary School,71.47%,,Y,61.23%,368,263
ga,721,Richmond County,0104-16,Wilkinson Gardens Elementary School,91.57%,,Y,61.23%,776,711
ga,721,Richmond County,0290-1,Willis Foreman Elementary School,54.57%,,Y,61.23%,323,176
ga,721,Richmond County,1065,Windsor Spring Road Elementary School,61.44%,,N,,469,288
ga,722,Rockdale County,2052-11,Pine Street Elementary School,33.53%,*,N,,662,222
ga,785,Rome City,0376,Anna K. Davie Elementary,82.52%,,Y,61.16%,439,362
ga,785,Rome City,0275-2,East Central Elementary School,44.79%,,Y,61.16%,568,254
ga,785,Rome City,0105-17,Elm Street Elementary,69.88%,,Y,61.16%,595,416
ga,785,Rome City,4052-6,North Heights Elementary School,83.54%,,Y,61.16%,475,397
ga,785,Rome City,0193-6,Rome High School,30.69%,*,N,,1932,593
ga,785,Rome City,0193-7,Rome High School,30.69%,*,N,,1932,593
ga,785,Rome City,0293-1,Rome Middle School,55.38%,,Y,61.16%,990,548
ga,785,Rome City,0173-5,West Central Elementary School,63.09%,,Y,61.16%,661,417
ga,785,Rome City,2054-6,West End Elementary School,44.60%,,Y,61.16%,857,382
ga,625,Savannah-Chatham County,2068-0,Andrea B Williams Elementary School,75.54%,*,N,,601,454
ga,625,Savannah-Chatham County,2052-12,Beach High School,47.21%,*,N,,1004,474
ga,625,Savannah-Chatham County,4052-7,Bloomingdale Elementary School,33.51%,*,N,,382,128
ga,625,Savannah-Chatham County,5052-7,Butler Elementary School,81.01%,*,N,,516,418
ga,625,Savannah-Chatham County,0109-3,Coastal Empire Montessori Charter School,35.86%,*,N,,251,90
ga,625,Savannah-Chatham County,0201-13,DeRenne Middle School,69.43%,*,N,,664,461
ga,625,Savannah-Chatham County,0191-12,East Broad Street School,75.31%,*,N,,567,427
ga,625,Savannah-Chatham County,1056-2,Gadsden Elementary School,85.66%,*,N,,558,478
ga,625,Savannah-Chatham County,0197-19,Garden City Elementary School,43.39%,*,N,,431,187
ga,625,Savannah-Chatham County,2056-4,Gould Elementary School,44.71%,*,N,,785,351
ga,625,Savannah-Chatham County,3056-2,Groves High School,46.88%,*,N,,689,323
ga,625,Savannah-Chatham County,4056-4,Haven Elementary School,70.40%,*,N,,429,302
ga,625,Savannah-Chatham County,5058-4,Hodge Elementary School,75.83%,*,N,,484,367
ga,625,Savannah-Chatham County,2060-2,Hubert Middle School,68.81%,*,N,,452,311
ga,625,Savannah-Chatham County,3060-2,Isle of Hope School,43.46%,*,N,,833,362
ga,625,Savannah-Chatham County,0101-22,Johnson High School,43.60%,*,N,,773,337
ga,625,Savannah-Chatham County,2062-3,Largo-Tibet Elementary School,46.71%,*,N,,653,305
ga,625,Savannah-Chatham County,5062-1,Mercer Middle School,58.37%,*,N,,430,251
ga,625,Savannah-Chatham County,0301-6,Myers Middle School ,64.00%,*,N,,525,336
ga,625,Savannah-Chatham County,0118-0,Oglethorpe Charter School,30.79%,*,N,,604,186
ga,625,Savannah-Chatham County,1052-11,Otis J Brock III Elementary School,78.41%,*,N,,542,425
ga,625,Savannah-Chatham County,4068-0,Port Wentworth Elementary School,38.71%,*,N,,620,240
ga,625,Savannah-Chatham County,0116-4,Pulaski Elementary SChool,30.05%,*,N,,659,198
ga,625,Savannah-Chatham County,0512,Rice Creek School,32.48%,*,N,,825,268
ga,625,Savannah-Chatham County,0516,Savannah Classical Academy Charter High School,37.78%,*,N,,45,17
ga,625,Savannah-Chatham County,0128,Savannah Classical Academy Charter School,36.47%,*,N,,266,97
ga,625,Savannah-Chatham County,0514,School of Humanities at Juliette Gordon Low,60.70%,*,N,,799,485
ga,625,Savannah-Chatham County,0511,Shuman Elementary School,67.32%,*,N,,716,482
ga,625,Savannah-Chatham County,0300-4,Southwest Elementary School,38.42%,*,N,,812,312
ga,625,Savannah-Chatham County,0299-2,Southwest Middle School,44.05%,*,N,,815,359
ga,625,Savannah-Chatham County,0515,Susie King Taylor Community School,33.18%,*,N,,214,71
ga,625,Savannah-Chatham County,0210-2,The School of Liberal Studies at Savannah High,56.62%,*,N,,521,295
ga,625,Savannah-Chatham County,0199-13,West Chatham Middle School,37.25%,*,N,,918,342
ga,625,Savannah-Chatham County,1070,White Bluff Elementary School,54.55%,*,N,,616,336
ga,625,Savannah-Chatham County,4070-0,Windsor Forest Elementary School,46.35%,*,N,,507,235
ga,625,Savannah-Chatham County,5070,Windsor Forest High School,31.04%,*,N,,1034,321
ga,724,Screven County,0191-13,Screven County Elementary School,47.22%,*,N,,1188,561
ga,724,Screven County,0197-20,Screven County Middle School,41.39%,*,N,,534,221
ga,725,Seminole County,0296-6,Seminole County Elementary School,67.03%,,Y,73.54%,687,460
ga,725,Seminole County,0196-11,Seminole County Middle/High School,51.48%,,Y,73.54%,770,396
ga,7820617,State Charter Schools- Dubois Integrity Academy,0617,Dubois Integrity Academy,56.69%,,Y,56.69%,771,437
ga,7830611,State Charter Schools II- Cirrus Charter Academy,0611,Cirrus Charter Academy,63.02%,,Y,63.02%,430,271
ga,7830210,State Charter Schools II- Pataula Charter Academy,0210-3,Pataula Charter Academy,39.73%,*,N,,594,236
ga,7830612,State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy,0612,Southwest Georgia S.T.E.M. Charter Academy,41.93%,*,N,,353,148
ga,7820612,"State Charter Schools- Ivy Preparatory Academy, Inc",0612-0,"Ivy Preparatory Academy, Inc",31.24%,*,N,,509,159
ga,7820121,State Charter Schools- Utopian Academy for the Arts Charter School,0121,Utopian Academy for the Arts Charter School,50.25%,,Y,50.25%,258,130
ga,727,Stephens County,0195-10,Big A Elementary School,46.62%,,Y,45.30%,431,201
ga,727,Stephens County,0187-3,Liberty Elementary School,46.28%,,Y,45.30%,600,278
ga,727,Stephens County,0296-7,Stephens County Fifth Grade Academy,41.44%,,Y,45.30%,310,128
ga,727,Stephens County,5050-14,Stephens County High School,31.74%,*,N,,1106,351
ga,727,Stephens County,0104-17,Stephens County Middle School,42.23%,,Y,45.30%,923,390
ga,727,Stephens County,0197-21,Toccoa Elementary School,49.84%,,Y,45.30%,563,281
ga,728,Stewart County,0192-6,Stewart County Elementary School,76.03%,,Y,64.81%,226,172
ga,728,Stewart County,0201-14,Stewart County High School,48.80%,,Y,64.81%,128,62
ga,728,Stewart County,0101-23,Stewart County Middle School,52.42%,,Y,64.81%,98,51
ga,729,Sumter County,0205-9,Americus Sumter 9th Grade Academy,70.36%,,Y,84.68%,265,186
ga,729,Sumter County,0105-18,Americus Sumter High School (Old Americus-Sumter HS S),55.96%,,Y,84.68%,808,452
ga,729,Sumter County,0396-0,Furlow Charter School,38.15%,,Y,84.68%,560,214
ga,729,Sumter County,0188-7,Sumter County Elementary School,74.05%,,Y,84.68%,563,417
ga,729,Sumter County,0595,Sumter County Intermediate School,66.74%,,Y,84.68%,926,618
ga,729,Sumter County,0190-5,Sumter County Middle School,68.99%,,Y,84.68%,566,390
ga,729,Sumter County,0100-13,Sumter County Primary School,68.56%,,Y,84.68%,799,548
ga,730,Talbot County,190,Central Elementary/High School,64.08%,,Y,64.08%,449,288
ga,731,Taliaferro County,0102-17,Taliaferro County School,60.82%,,Y,60.82%,173,105
ga,732,Tattnall County,0301-7,Collins Elementary School ,61.64%,,Y,56.36%,280,173
ga,732,Tattnall County,0501-1,Glennville Elementary School,56.96%,,Y,56.36%,861,490
ga,732,Tattnall County,0101-24,North Tattnall Middle School,57.90%,,Y,56.36%,483,280
ga,732,Tattnall County,0601,Reidsville Elementary School,65.75%,,Y,56.36%,802,527
ga,732,Tattnall County,0201-15,South Tattnall Middle School,48.77%,,Y,56.36%,346,169
ga,732,Tattnall County,0194-6,Tattnall County High School,47.85%,,Y,56.36%,1001,479
ga,733,Taylor County,0201-16,Taylor County High School,37.59%,,Y,53.90%,407,153
ga,733,Taylor County,0205-10,Taylor County Middle School,40.70%,,Y,53.90%,199,81
ga,733,Taylor County,0104-18,Taylor County Primary School,61.66%,,Y,53.90%,294,181
ga,733,Taylor County,0105-19,Taylor County Upper Elementary,52.50%,,Y,53.90%,474,249
ga,734,Telfair County,0202-3,Telfair Alternative Preparation School (TAPS),63.64%,,N,,22,14
ga,734,Telfair County,0104-19,Telfair County Elementary,67.95%,,Y,60.30%,870,591
ga,734,Telfair County,0201-17,Telfair County High School,50.40%,,Y,60.30%,459,231
ga,734,Telfair County,0101-25,Telfair County Middle School,54.84%,,Y,60.30%,377,207
ga,734,Telfair County,6001,Telfair County Pre-K,63.64%,,Y,60.30%,22,14
ga,735,Terrell County,1051,Cooper-Carver Elementary School,81.81%,,Y,75.67%,634,519
ga,735,Terrell County,0105-20,Terrell High School,67.43%,,Y,75.67%,344,232
ga,735,Terrell County,0109-4,Terrell Middle School,71.80%,,Y,75.67%,300,215
ga,736,Thomas County,0100-14,Bishop Hall Charter School,48.50%,,Y,48.01%,220,107
ga,736,Thomas County,0194-7,Cross Creek Elementary School,47.09%,,Y,57.98%,858,404
ga,736,Thomas County,5050-15,Garrison-Pilcher Elementary School,52.48%,,Y,57.98%,842,442
ga,736,Thomas County,0105-21,Hand In Hand Primary,51.94%,,Y,57.98%,725,377
ga,736,Thomas County,0115-7,The Renaissance Center for Academic and Career Development,62.04%,,Y,48.01%,31,19
ga,736,Thomas County,0191-14,Thomas County Central High School,30.74%,,Y,48.01%,1392,428
ga,736,Thomas County,0205-11,Thomas County Middle School,41.20%,,Y,57.98%,1767,728
ga,745,Thomaston-Upson County,0295-0,Upson-Lee Elementary School,57.80%,,Y,57.80%,897,518
ga,745,Thomaston-Upson County,0195-11,Upson-Lee High School,43.23%,,Y,43.23%,1224,529
ga,745,Thomaston-Upson County,0395-0,Upson-Lee Middle School,52.02%,,Y,52.02%,928,483
ga,745,Thomaston-Upson County,0105-22,Upson-Lee Primary School,61.45%,,Y,61.45%,1040,639
ga,789,Thomasville City,4050-12,Harper Elementary School,78.93%,,Y,62.59%,319,252
ga,789,Thomasville City,3050-16,MacIntyre Park Middle School,44.08%,,Y,62.59%,601,265
ga,789,Thomasville City,3052-7,Scott Elementary School,77.37%,,Y,62.59%,362,280
ga,789,Thomasville City,4052-8,Thomasville High School,53.68%,,Y,53.68%,764,410
ga,737,Tift County,0104-20,Annie Belle Clark Elementary School,66.67%,,Y,71.48%,667,445
ga,737,Tift County,5050-16,Charles Spencer Elementary School,69.69%,,Y,71.48%,376,262
ga,737,Tift County,0299-3,Eighth Street Middle School,63.61%,,Y,71.48%,990,630
ga,737,Tift County,0173-6,G. O. Bailey Elementary School,69.86%,,Y,71.48%,796,556
ga,737,Tift County,1052-12,J. T. Reddick Elementary School,56.75%,,Y,71.48%,358,203
ga,737,Tift County,2050-23,Len Lastinger Elementary School,57.51%,,Y,71.48%,411,236
ga,737,Tift County,4052-9,Matt Wilson Elementary School,63.73%,,Y,71.48%,382,243
ga,737,Tift County,3052-8,Northeast Middle School,51.13%,,Y,71.48%,848,434
ga,737,Tift County,3050-17,Northside Elementary School,73.13%,,Y,71.48%,423,309
ga,737,Tift County,4050-13,Omega Elementary School,61.22%,,Y,71.48%,412,252
ga,737,Tift County,0199-14,Tift County High School,47.97%,,Y,71.48%,2224,1067
ga,738,Toombs County,0104-21,Lyons Primary School,78.43%,,Y,64.44%,566,444
ga,738,Toombs County,0204-4,Lyons Upper Elementary,68.42%,,Y,64.44%,453,310
ga,738,Toombs County,4050-14,Toombs Central Elementary School,56.88%,,Y,64.44%,496,282
ga,738,Toombs County,0192-7,Toombs County High School,56.45%,,Y,64.44%,779,440
ga,738,Toombs County,0103-14,Toombs County Middle School,64.43%,,Y,64.44%,655,422
ga,739,Towns County,0103-15,Towns County Elementary School,30.00%,*,N,,430,129
ga,740,Treutlen County,0113-5,Treutlen Elementary School,68.37%,,Y,64.55%,611,418
ga,740,Treutlen County,0213-4,Treutlen Middle/High School,60.22%,,Y,64.55%,511,308
ga,741,Troup County,5052-8,Berta Weathersbee Elementary School,72.40%,,Y,58.48%,301,218
ga,741,Troup County,0207-3,Bradfield Center - Ault Academy,100.00%,*,N,,38,38
ga,741,Troup County,0109-5,Callaway Elementary School,33.81%,*,N,,698,236
ga,741,Troup County,0204-5,Callaway Middle School,45.20%,*,N,,750,339
ga,741,Troup County,0698,Clearview Elementary School,63.60%,,Y,58.48%,722,459
ga,741,Troup County,0597-0,Ethel W. Kight Elementary School,61.68%,,Y,58.48%,601,371
ga,741,Troup County,0205-12,Franklin Forest Elementary,47.25%,,Y,58.48%,723,342
ga,741,Troup County,0191-15,Gardner-Newman Middle School,38.78%,*,N,,985,382
ga,741,Troup County,0397-1,Hogansville Elementary School,52.35%,,Y,58.48%,483,253
ga,741,Troup County,0297-2,Long Cane Middle School,36.09%,*,N,,1014,366
ga,741,Troup County,0187-4,West Point Elementary School,50.75%,,Y,58.48%,399,202
ga,742,Turner County,0196-12,Turner County Elementary School,68.48%,,Y,88.20%,614,420
ga,742,Turner County,3050-18,Turner County High School,46.68%,,Y,88.20%,335,156
ga,742,Turner County,0190-6,Turner County Middle School,64.87%,,Y,88.20%,274,178
ga,742,Turner County,1050-23,Turner County Specialty School,86.66%,,N,,15,13
ga,743,Twiggs County,0107-6,Jeffersonville Elementary,67.91%,,Y,57.03%,372,253
ga,743,Twiggs County,0201-18,Twiggs County High School,42.38%,,Y,57.03%,240,102
ga,743,Twiggs County,0207-4,Twiggs Middle School,54.55%,,Y,57.03%,178,97
ga,744,Union County,3050-19,Woody Gap High/Elementary School,40.32%,,Y,40.32%,60,24
ga,792,Valdosta City,0106-12,J. L. Lomax Elementary School,86.77%,,Y,59.17%,615,534
ga,792,Valdosta City,6002-1,Maceo A Horne Jr. Learning Center-,81.17%,,Y,59.17%,167,136
ga,792,Valdosta City,0195-12,Newbern Middle School,71.71%,,Y,59.17%,778,558
ga,792,Valdosta City,0117-3,Pinevale Elementary School,92.13%,,Y,59.17%,606,558
ga,792,Valdosta City,0309-0,S.L. Mason Elementary School,69.47%,,Y,59.17%,900,625
ga,792,Valdosta City,0101-26,Sallas Mahone Elementary,45.67%,,Y,59.17%,1123,513
ga,792,Valdosta City,6001-0,Valdosta Early College Academy,59.04%,,Y,59.17%,217,128
ga,792,Valdosta City,0273-1,Valdosta High School,50.88%,,Y,59.17%,1991,1013
ga,792,Valdosta City,0103-16,Valdosta Middle School,50.92%,,Y,59.17%,1046,533
ga,792,Valdosta City,1052-13,W.G. Nunn Elementary,79.31%,,Y,59.17%,1029,816
ga,793,Vidalia City,2050-24,J. D. Dickerson Primary School,66.73%,,Y,57.84%,529,353
ga,793,Vidalia City,0173-7,J. R. Trippe Middle School,50.49%,,Y,57.84%,568,287
ga,793,Vidalia City,5050-17,Sally Dailey Meadows Elementary School,56.24%,,Y,57.84%,762,429
ga,793,Vidalia City,0273-2,Vidalia Comprehensive High School,33.98%,*,N,,718,244
ga,746,Walker County,0199-15,Cherokee Ridge Elementary,35.42%,*,N,,590,209
ga,746,Walker County,0195-13,Gilbert Elementary School,44.87%,*,N,,497,223
ga,746,Walker County,0180-2,LaFayette Middle School,35.91%,*,N,,621,223
ga,746,Walker County,2056-5,Naomi Elementary School,38.81%,*,N,,353,137
ga,746,Walker County,0194-8,Rossville Elementary School,52.59%,*,N,,424,223
ga,746,Walker County,0206-1,Rossville Middle School,38.49%,*,N,,517,199
ga,746,Walker County,5052-9,Stone Creek Elementary School,35.01%,*,N,,437,153
ga,747,Walton County,0193-8,Carver Middle School,30.84%,*,N,,843,260
ga,747,Walton County,0112-10,Harmony Elementary School,37.27%,*,N,,703,262
ga,747,Walton County,0105-23,Monroe Elementary,33.51%,*,N,,582,195
ga,748,Ware County,0296-8,Center Elementary School,62.50%,,Y,61.13%,568,355
ga,748,Ware County,6005,Daffodil Center - Pre-K,60.80%,,Y,61.13%,344,209
