state,District Code,District Name,School Code,School Name,individual_isp,proxy_isp,participating_in_cep,claiming_isp,total_enrolled,total_eligible
ct,11800,Ridgefield School Lunch,06,Branchville Elementary School,5.45%,,N,,,
ct,11800,Ridgefield School Lunch,51,East Ridge Middle School,5.14%,,N,,,
ct,11800,Ridgefield School Lunch,04,Farmingville Elementary School,3.97%,,N,,,
ct,11800,Ridgefield School Lunch,03,Ridgebury Elementary School,4.96%,,N,,,
ct,11800,Ridgefield School Lunch,05,Scotland Elementary School,2.50%,,N,,,
ct,11800,Ridgefield School Lunch,52,Scotts Ridge Middle School,4.68%,,N,,,
ct,11800,Ridgefield School Lunch,02,Veterans Park Elementary,8.48%,,N,,,
ct,11900,Rocky Hill School Lunch Program,07,CREC Academy of Aerospace and Engineering Elementary School,47.36%,,N,,492,233
ct,11900,Rocky Hill School Lunch Program,51,Middle School,16.72%,,N,,,
ct,11900,Rocky Hill School Lunch Program,04,Myrtle H. Stevens School,23.17%,,N,,,
ct,11900,Rocky Hill School Lunch Program,61,Rocky Hill High School,19.57%,,N,,,
ct,11900,Rocky Hill School Lunch Program,05,West Hill School,5.51%,,N,,,
ct,10401,Sacred Heart School /Norwich,03,Sacred Heart,23.49%,,N,,,
ct,12100,Salem  Board of Education,01,Salem School,14.66%,,N,,,
ct,12200,Salisbury Board of Education,01,Salisbury Central School,17.69%,,N,,,
ct,12400,Seymour School Lunch,01,Bungay School,24.49%,,N,,,
ct,12400,Seymour School Lunch,04,"Chatfield-LoPresti Elementary
School",35.66%,,N,,558,199
ct,12400,Seymour School Lunch,61,Seymour High School,20.42%,,N,,,
ct,12400,Seymour School Lunch,51,Seymour Middle School,25.61%,,N,,,
ct,12500,Sharon School Lunch,01,Sharon Center School,26.32%,,N,,,
ct,12600,Shelton School Lunch,10,Booth Hill School,13.18%,,N,,,
ct,12600,Shelton School Lunch,05,Elizabeth Shelton School,23.24%,,N,,,
ct,12600,Shelton School Lunch,03,Holy Trinity Catholic Academy,10.53%,,N,,,
ct,12600,Shelton School Lunch,51,Intermediate School,20.31%,,N,,,
ct,12600,Shelton School Lunch,08,Long Hill School,37.77%,,N,,376,142
ct,12600,Shelton School Lunch,09,Mohegan School,14.62%,,N,,,
ct,12600,Shelton School Lunch,11,Perry Hill School,23.24%,,N,,,
ct,12600,Shelton School Lunch,61,Shelton High School,22.23%,,N,,,
ct,12600,Shelton School Lunch,06,Sunnyside School,39.91%,,N,,233,93
ct,12800,Simsbury School Lunch,01,Central School,11.50%,,N,,,
ct,12800,Simsbury School Lunch,51,Henry James Memorial School,13.86%,,N,,,
ct,12800,Simsbury School Lunch,06,Latimer Lane School,15.74%,,N,,,
ct,12800,Simsbury School Lunch,61,Simsbury High School,11.65%,,N,,,
ct,12800,Simsbury School Lunch,07,Squadron Line School,11.51%,,N,,,
ct,12800,Simsbury School Lunch,03,Tariffville School,35.97%,,N,,253,91
ct,12800,Simsbury School Lunch,04,Tootin' Hills School,11.32%,,N,,,
ct,13200,South Windsor Board of Education,07,Eli Terry School,13.88%,,N,,,
ct,13200,South Windsor Board of Education,06,Orchard Hill School,12.22%,,N,,,
ct,13200,South Windsor Board of Education,01,Philip R. Smith School,8.70%,,N,,,
ct,13200,South Windsor Board of Education,02,Pleasant Valley School,13.48%,,N,,,
ct,13200,South Windsor Board of Education,62,South Windsor High School,14.21%,,N,,,
ct,13200,South Windsor Board of Education,51,Timothy Edwards School,10.35%,,N,,,
ct,13100,Southington School Lunch,15,Derynoski Elementary School,28.80%,,N,,,
ct,13100,Southington School Lunch,13,Flanders School,28.87%,,N,,,
ct,13100,Southington School Lunch,02,Hatton School,22.88%,,N,,,
ct,13100,Southington School Lunch,53,John F. Kennedy Middle School,17.24%,,N,,,
ct,13100,Southington School Lunch,51,Joseph A. Depaulo Middle School,18.16%,,N,,,
ct,13100,Southington School Lunch,06,Plantsville School,18.49%,,N,,,
ct,13100,Southington School Lunch,07,South End School,19.15%,,N,,,
ct,13100,Southington School Lunch,62,Southington High School,13.96%,,N,,,
ct,13100,Southington School Lunch,08,Strong School,28.43%,,N,,,
ct,13100,Southington School Lunch,09,Thalberg School,19.82%,,N,,,
ct,13100,Southington School Lunch,14,Urbin T. Kelley School,13.16%,,N,,,
ct,13300,Sprague School Lunch,01,Sayles Elementary School,46.10%,,N,,269,124
ct,04903,St. Bernard School,01,St. Bernard School,8.59%,,N,,,
ct,15504,St. Brigid-St. Augustine School,03,St. Brigid-St. Augustine School,55.04%,,Y,47.66%,129,71
ct,04301,St. Christopher School,51,St. Christopher School,10.07%,,N,,,
ct,06901,St. James School,01,St. James School,3.11%,,N,,,
ct,06204,St. Martin de Porres Academy,51,St. Martin de Porres Academy,46.88%,,N,,64,30
ct,13400,Stafford School Lunch,06,Stafford Elementary School,40.52%,,N,,459,186
ct,13400,Stafford School Lunch,61,Stafford High School,25.87%,,N,,,
ct,13400,Stafford School Lunch,52,Stafford Middle School,26.65%,,N,,,
ct,13400,Stafford School Lunch,03,Staffordville School,45.27%,,N,,148,67
ct,13400,Stafford School Lunch,04,West Stafford School,52.82%,,N,,142,75
ct,28200,Stamford Academy,60,Stamford Academy,65.10%,,Y,62.50%,149,97
ct,13500,Stamford School Lunch,56,Cloonan School,44.79%,,N,,652,292
ct,13500,Stamford School Lunch,20,Davenport Ridge School,30.63%,,N,,640,196
ct,13500,Stamford School Lunch,53,Dolan School,40.71%,,N,,651,265
ct,13500,Stamford School Lunch,22,Hart School,38.44%,,N,,627,241
ct,13500,Stamford School Lunch,12,Julia A. Stark School,38.83%,,N,,613,238
ct,13500,Stamford School Lunch,05,K.T. Murphy School,42.02%,,N,,495,208
ct,13500,Stamford School Lunch,06,Newfield School,38.19%,,N,,529,202
ct,13500,Stamford School Lunch,18,Northeast School,29.28%,,N,,,
ct,13500,Stamford School Lunch,58,Rippowam Middle School,41.84%,,N,,1054,441
ct,13500,Stamford School Lunch,08,Rogers International School,25.12%,,N,,,
ct,13500,Stamford School Lunch,09,Roxbury School,38.99%,,N,,595,232
ct,13500,Stamford School Lunch,57,Scofield Magnet Middle School,31.82%,,N,,660,210
ct,13500,Stamford School Lunch,11,Springdale School,42.39%,,N,,578,245
ct,13500,Stamford School Lunch,61,Stamford High School,33.18%,,N,,1742,578
ct,13500,Stamford School Lunch,23,"Stamford School for Excellence
Charter School",33.03%,,N,,333,110
ct,13500,Stamford School Lunch,21,Stillmeadow School,38.32%,,N,,655,251
ct,13500,Stamford School Lunch,64,"The Academy of Information
Technology and Engineering",30.13%,,N,,624,188
ct,13500,Stamford School Lunch,07,The New School (Strawberry Hill),29.14%,,N,,,
ct,13500,Stamford School Lunch,19,Toquam Magnet,44.38%,,N,,649,288
ct,13500,Stamford School Lunch,55,Turn of River School,35.04%,,N,,702,246
ct,13500,Stamford School Lunch,63,Westhill High School,32.79%,,N,,2281,748
ct,13500,Stamford School Lunch,14,Westover School,44.92%,,N,,679,305
ct,13600,Sterling Board of Education,03,Sterling Community School,30.00%,,N,,360,108
ct,13700,Stonington School Lunch,05,Deans Mill School,18.67%,,N,,,
ct,13700,Stonington School Lunch,52,Mystic Middle School,11.40%,,N,,,
ct,13700,Stonington School Lunch,51,Pawcatuck Middle School,34.78%,,N,,276,96
ct,13700,Stonington School Lunch,61,Stonington High School,17.46%,,N,,,
ct,13700,Stonington School Lunch,06,West Vine Street School,46.85%,,N,,286,134
ct,13800,Stratford School Lunch,62,Bunnell High School,28.28%,,N,,,
ct,13800,Stratford School Lunch,03,Chapel School,25.71%,,N,,,
ct,13800,Stratford School Lunch,52,David Wooster Middle School,32.66%,,N,,542,177
ct,13800,Stratford School Lunch,04,Franklin School,46.39%,,Y,44.44%,319,148
ct,13800,Stratford School Lunch,53,Harry B. Flood Middle School,31.61%,,N,,579,183
ct,13800,Stratford School Lunch,01,Institute of Professional Practice Lower and Upper Program,32.05%,,N,,78,25
ct,13800,Stratford School Lunch,08,Lordship School,45.79%,,Y,44.44%,321,147
ct,13800,Stratford School Lunch,09,Nichols School,37.63%,,Y,44.44%,473,178
ct,13800,Stratford School Lunch,10,Second Hill Lane School,38.28%,,Y,44.44%,546,209
ct,13800,Stratford School Lunch,51,Stratford Academy/ Johnson House,49.89%,,Y,44.44%,459,229
ct,13800,Stratford School Lunch,22,Stratford Academy/Victoria Soto School (formerly Honeyspot),49.03%,,Y,44.44%,259,127
ct,13800,Stratford School Lunch,61,Stratford High School,31.74%,,N,,964,306
ct,13800,Stratford School Lunch,13,Whitney School,23.89%,,N,,,
ct,13800,Stratford School Lunch,14,Wilcoxson School,28.68%,,N,,,
ct,13900,Suffield School Lunch,04,A. Ward Spaulding School,12.76%,,N,,,
ct,13900,Suffield School Lunch,03,McAlister Intermediate School,13.81%,,N,,,
ct,13900,Suffield School Lunch,61,Suffield High School,13.21%,,N,,,
ct,13900,Suffield School Lunch,51,Suffield Middle School,13.87%,,N,,,
ct,26900,The Bridge Academy,61,The Bridge Academy,50.38%,,Y,52.31%,262,132
ct,14000,Thomaston School Lunch,01,Black Rock School,26.48%,,N,,,
ct,14000,Thomaston School Lunch,02,Thomaston Center School,19.70%,,N,,,
ct,14000,Thomaston School Lunch,62,Thomaston High School,22.73%,,N,,,
ct,14100,Thompson School Lunch,01,Mary R. Fisher Elementary School,35.87%,,N,,421,151
ct,14100,Thompson School Lunch,51,Thompson Middle School,28.98%,,N,,,
ct,14100,Thompson School Lunch,61,Tourtellotte Memorial High School,25.52%,,N,,,
ct,14200,Tolland School Lunch,01,Birch Grove Primary School,10.80%,,N,,,
ct,14200,Tolland School Lunch,61,Tolland High School,6.03%,,N,,,
ct,14200,Tolland School Lunch,03,Tolland Intermediate School,9.04%,,N,,,
ct,14200,Tolland School Lunch,51,Tolland Middle School,7.92%,,N,,,
ct,14300,Torrington School Lunch,01,East School,62.79%,,N,,86,54
ct,14300,Torrington School Lunch,02,Forbes School,51.80%,,N,,361,187
ct,14300,Torrington School Lunch,08,Southwest School,61.20%,,N,,299,183
ct,14300,Torrington School Lunch,09,Torringford School,53.61%,,N,,651,349
ct,14300,Torrington School Lunch,61,Torrington High School,46.41%,,N,,836,388
ct,14300,Torrington School Lunch,51,Torrington Middle School,47.76%,,N,,1003,479
ct,14300,Torrington School Lunch,13,Vogel-Wetmore School,56.04%,,N,,621,348
ct,27800,Trailblazers Academy,51,Trailblazers Academy,69.35%,,N,,124,86
ct,14400,Trumbull School Lunch,01,Booth Hill School,14.95%,,N,,,
ct,14400,Trumbull School Lunch,08,Daniels Farm School,7.74%,,N,,,
ct,14400,Trumbull School Lunch,10,Frenchtown Elementary,17.43%,,N,,,
ct,14400,Trumbull School Lunch,52,Hillcrest Middle School,10.23%,,N,,,
ct,14400,Trumbull School Lunch,04,Jane Ryan School,7.73%,,N,,,
ct,14400,Trumbull School Lunch,51,Madison Middle School,12.75%,,N,,,
ct,14400,Trumbull School Lunch,03,Middlebrook School,18.57%,,N,,,
ct,14400,Trumbull School Lunch,09,Tashua School,8.33%,,N,,,
ct,14400,Trumbull School Lunch,61,Trumbull High School,9.78%,,N,,,
ct,14600,Vernon School Lunch,14,Center Road School,41.03%,,N,,524,215
ct,14600,Vernon School Lunch,01,Lake Street School,31.74%,,N,,230,73
ct,14600,Vernon School Lunch,02,Maple Street School,69.89%,,Y,53.20%,269,188
ct,14600,Vernon School Lunch,03,Northeast School,42.29%,,Y,53.20%,227,96
ct,14600,Vernon School Lunch,61,Rockville High School,35.04%,,N,,839,294
ct,14600,Vernon School Lunch,10,Skinner Road School,51.04%,,Y,53.20%,335,171
ct,14600,Vernon School Lunch,51,Vernon Center Middle School,41.88%,,N,,714,299
ct,14700,Voluntown Public Schools,01,Voluntown Elementary School,21.69%,,N,,,
ct,14800,Wallingford Board of Education,10,Cook Hill School,36.04%,,N,,369,133
ct,14800,Wallingford Board of Education,52,Dag Hammarskjold School,24.41%,,N,,,
ct,14800,Wallingford Board of Education,09,Evarts C. Stevens School,36.05%,,N,,319,115
ct,14800,Wallingford Board of Education,02,Highland School,23.24%,,N,,,
ct,14800,Wallingford Board of Education,14,Holy Trinity,0.00%,,N,,,
ct,14800,Wallingford Board of Education,53,James H. Moran Middle School,17.87%,,N,,,
ct,14800,Wallingford Board of Education,61,Lyman Hall High School,20.57%,,N,,,
ct,14800,Wallingford Board of Education,62,Mark T. Sheehan High School,17.05%,,N,,,
ct,14800,Wallingford Board of Education,08,Mary Fritz Elementary/formerly Yalesville School,20.94%,,N,,,
ct,14800,Wallingford Board of Education,01,Moses Y. Beach,30.09%,,N,,349,105
ct,14800,Wallingford Board of Education,03,Parker Farms School,39.85%,,N,,271,108
ct,14800,Wallingford Board of Education,12,Pond Hill School,34.94%,,N,,312,109
ct,14800,Wallingford Board of Education,04,Rock Hill School,25.40%,,N,,,
ct,15100,Waterbury School Lunch,21,B. W. Tinker School,64.46%,,Y,62.50%,560,361
ct,15100,Waterbury School Lunch,05,Bucks Hill School,75.75%,,Y,62.50%,866,656
ct,15100,Waterbury School Lunch,06,Bunker Hill School,83.03%,,Y,62.50%,495,411
ct,15100,Waterbury School Lunch,27,Carrington School,61.64%,,Y,62.50%,537,331
ct,15100,Waterbury School Lunch,62,Crosby High School,76.72%,,Y,62.50%,1147,880
ct,15100,Waterbury School Lunch,09,Driggs School,91.92%,,Y,62.50%,495,455
ct,15100,Waterbury School Lunch,16,Duggan School,83.44%,,Y,62.50%,477,398
ct,15100,Waterbury School Lunch,91,Enlightenment/Excel,81.63%,,Y,62.50%,196,160
ct,15100,Waterbury School Lunch,14,F. J. Kingsbury School,78.56%,,Y,62.50%,499,392
ct,15100,Waterbury School Lunch,26,Gilmartin School,69.46%,,Y,62.50%,501,348
ct,15100,Waterbury School Lunch,07,H. S. Chase School,73.41%,,Y,62.50%,820,602
ct,15100,Waterbury School Lunch,13,Hopeville School,79.92%,,Y,62.50%,483,386
ct,15100,Waterbury School Lunch,64,John F. Kennedy High School,72.06%,,Y,62.50%,1181,851
ct,15100,Waterbury School Lunch,34,Jonathan E. Reed School,86.29%,,Y,62.50%,496,428
ct,15100,Waterbury School Lunch,31,"Maloney Interdistrict Magnet
School",47.27%,,Y,62.50%,605,286
ct,15100,Waterbury School Lunch,11,"Margaret M. Generali Elementary
School",77.03%,,Y,62.50%,579,446
ct,15100,Waterbury School Lunch,30,"Mary R. Rotella Interdistrict Magnet
School",49.19%,,Y,62.50%,614,302
ct,15100,Waterbury School Lunch,51,Michael F. Wallace Middle School,73.32%,,Y,62.50%,1128,827
ct,15100,Waterbury School Lunch,53,North End Middle School,78.74%,,Y,62.50%,1035,815
ct,15100,Waterbury School Lunch,28,Regan School,71.48%,,Y,62.50%,263,188
ct,15100,Waterbury School Lunch,20,Sprague School,85.31%,,Y,62.50%,497,424
ct,15100,Waterbury School Lunch,90,State Street School,85.03%,,Y,62.50%,147,125
ct,15100,Waterbury School Lunch,22,Walsh School,89.78%,,Y,62.50%,401,360
ct,15100,Waterbury School Lunch,23,Washington School,85.62%,,Y,62.50%,313,268
ct,15100,Waterbury School Lunch,50,Waterbury Arts Magnet,42.59%,,Y,62.50%,796,339
ct,15100,Waterbury School Lunch,67,Waterbury Career Academy,53.16%,,Y,62.50%,807,429
ct,15100,Waterbury School Lunch,08,Wendell L. Cross School,65.97%,,Y,62.50%,335,221
ct,15100,Waterbury School Lunch,52,West Side Middle School,75.05%,,Y,62.50%,1086,815
ct,15100,Waterbury School Lunch,63,Wilby High School,77.65%,,Y,62.50%,1011,785
ct,15100,Waterbury School Lunch,32,Woodrow Wilson School,89.62%,,Y,62.50%,453,406
ct,15200,Waterford School Lunch,51,Clark Lane Middle School,22.07%,,N,,,
ct,15200,Waterford School Lunch,02,Great Neck Elementary School,20.69%,,N,,,
ct,15200,Waterford School Lunch,06,Oswegatchie Elementary School,22.49%,,N,,,
ct,15200,Waterford School Lunch,04,Quaker Hill Elementary School,25.26%,,N,,,
ct,15200,Waterford School Lunch,61,Waterford High School,16.67%,,N,,,
ct,15300,Watertown School Lunch,03,Fletcher W. Judson School,17.69%,,N,,,
ct,15300,Watertown School Lunch,04,Polk School,32.59%,,N,,313,102
ct,15300,Watertown School Lunch,51,Swift Junior High School,24.85%,,N,,,
ct,15300,Watertown School Lunch,02,Trumbull School,32.30%,,N,,678,219
ct,15300,Watertown School Lunch,61,Watertown High School,21.17%,,N,,,
ct,15500,West Hartford School Lunch,16,Aiken School,13.41%,,N,,,
ct,15500,West Hartford School Lunch,02,Braeburn School,10.61%,,N,,,
ct,15500,West Hartford School Lunch,53,Bristow Middle School,16.87%,,N,,,
ct,15500,West Hartford School Lunch,04,Bugbee School,8.97%,,N,,,
ct,15500,West Hartford School Lunch,05,Charter Oak School,35.85%,,N,,530,190
ct,15500,West Hartford School Lunch,61,Conard High School,21.72%,,N,,,
ct,15500,West Hartford School Lunch,06,Duffy School,15.17%,,N,,,
ct,15500,West Hartford School Lunch,62,Hall High School,15.60%,,N,,,
ct,15500,West Hartford School Lunch,51,King Philip Middle School,17.52%,,N,,,
ct,15500,West Hartford School Lunch,09,Morley School,9.84%,,N,,,
ct,15500,West Hartford School Lunch,10,Norfeldt School,11.52%,,N,,,
ct,15500,West Hartford School Lunch,52,Sedgwick Middle School,24.72%,,N,,,
ct,15500,West Hartford School Lunch,17,Smith School,37.61%,,N,,351,132
ct,15500,West Hartford School Lunch,12,Webster Hill School,29.68%,,N,,,
ct,15500,West Hartford School Lunch,13,Whiting Lane School,30.85%,,N,,389,120
ct,15500,West Hartford School Lunch,15,Wolcott School,26.13%,,N,,,
ct,15600,West Haven School Lunch,08,Alma E. Pagels School,45.68%,,Y,51.09%,370,169
ct,15600,West Haven School Lunch,53,Carrigan 5/6 Elementary School,51.55%,,Y,51.09%,937,483
ct,15600,West Haven School Lunch,06,Edith E. Mackrille School,41.90%,,Y,51.09%,327,137
ct,15600,West Haven School Lunch,03,Forest School,65.09%,,Y,51.09%,424,276
ct,15600,West Haven School Lunch,51,Harry M. Bailey Middle School,50.35%,,Y,51.09%,993,500
ct,15600,West Haven School Lunch,14,Savin Rock Community School,63.37%,,Y,51.09%,505,320
ct,15600,West Haven School Lunch,04,Seth G. Haley Elementary School,39.90%,,Y,51.09%,391,156
ct,15600,West Haven School Lunch,70,St. Lawrence School,12.89%,,N,,,
ct,15600,West Haven School Lunch,12,Washington School,64.29%,,Y,51.09%,434,279
ct,15600,West Haven School Lunch,61,West Haven High School,46.15%,,Y,45.04%,1597,737
ct,15400,Westbrook School Lunch,02,Daisy Ingraham School,33.86%,,N,,251,85
ct,15400,Westbrook School Lunch,61,Westbrook High School,23.45%,,N,,,
ct,15400,Westbrook School Lunch,51,Westbrook Middle School,20.10%,,N,,,
ct,15900,Wethersfield School Lunch,08,Alfred W. Hanmer School,24.31%,,N,,,
ct,15900,Wethersfield School Lunch,10,Charles Wright School,27.86%,,N,,,
ct,15900,Wethersfield School Lunch,01,Corpus Christi,10.33%,,N,,,
ct,15900,Wethersfield School Lunch,99,CREC - Soundbridge,0.00%,,N,,,
ct,15900,Wethersfield School Lunch,13,CREC Discovery Academy,41.75%,,N,,515,215
ct,15900,Wethersfield School Lunch,02,Emerson-Williams School,22.35%,,N,,,
ct,15900,Wethersfield School Lunch,11,Highcrest School,19.38%,,N,,,
ct,15900,Wethersfield School Lunch,12,Samuel B. Webb Elementary School,30.06%,,N,,336,101
ct,15900,Wethersfield School Lunch,52,Silas Deane Middle School,20.04%,,N,,,
ct,15900,Wethersfield School Lunch,61,Wethersfield High School,16.27%,,N,,,
ct,16000,Willington Board of Education,01,Center School,29.72%,,N,,,
ct,16000,Willington Board of Education,51,Hall Memorial School,20.10%,,N,,,
ct,16100,Wilton School Lunch,07,Cider Mill School,4.31%,,N,,,
ct,16100,Wilton School Lunch,52,Middlebrook School,6.28%,,N,,,
ct,16100,Wilton School Lunch,05,Miller-Driscoll School,4.52%,,N,,,
ct,16200,Winchester Board of Education,04,Batcheller Elementary School,75.72%,,Y,53.13%,243,184
ct,16200,Winchester Board of Education,51,Pearson Middle School,54.98%,,Y,53.13%,291,160
ct,16300,Windham School Lunch,04,Charles H. Barrows STEM Academy,40.53%,,Y,62.50%,565,229
ct,16300,Windham School Lunch,01,Natchaug School,81.49%,,Y,62.50%,308,251
ct,16300,Windham School Lunch,03,North Windham School,68.05%,,Y,62.50%,457,311
ct,16300,Windham School Lunch,62,"STEPS Academy (fmr Windham Path
Academy)",96.15%,,N,,26,25
ct,16300,Windham School Lunch,06,W.B. Sweeney School,83.15%,,Y,62.50%,279,232
ct,16300,Windham School Lunch,05,Windham Center School,75.51%,,Y,62.50%,245,185
ct,16300,Windham School Lunch,61,Windham High School,64.97%,,Y,62.50%,628,408
ct,16300,Windham School Lunch,51,Windham Middle School,73.42%,,Y,62.50%,888,652
ct,16500,Windsor Locks School Lunch,01,North Street School,51.36%,,Y,44.96%,442,227
ct,16500,Windsor Locks School Lunch,04,South Elementary School,45.45%,,Y,44.96%,330,150
ct,16500,Windsor Locks School Lunch,61,Windsor Locks High School,34.26%,,N,,394,135
ct,16500,Windsor Locks School Lunch,51,Windsor Locks Middle School,32.69%,,Y,44.96%,416,136
ct,16400,Windsor School Lunch,01,Clover Street Elementary,30.04%,,N,,283,85
ct,16400,Windsor School Lunch,51,"CREC Academy of Aerospace and
Engineering",25.39%,,N,,,
ct,16400,Windsor School Lunch,08,John F. Kennedy School,23.02%,,N,,,
ct,16400,Windsor School Lunch,09,Oliver Ellsworth School,25.00%,,N,,,
ct,16400,Windsor School Lunch,05,Poquonock Elementary School,21.39%,,N,,,
ct,16400,Windsor School Lunch,53,Sage Park Middle School,18.46%,,N,,,
ct,16400,Windsor School Lunch,99,St. Gabriel School,0.00%,,N,,,
ct,16400,Windsor School Lunch,61,Windsor High School,17.46%,,N,,,
ct,16600,Wolcott School Lunch,06,Alcott School,20.89%,,N,,,
ct,16600,Wolcott School Lunch,02,Frisbie School,22.26%,,N,,,
ct,16600,Wolcott School Lunch,51,Tyrrell Middle School,21.36%,,N,,,
ct,16600,Wolcott School Lunch,05,Wakelee School,22.34%,,N,,,
ct,16600,Wolcott School Lunch,61,Wolcott High School,15.85%,,N,,,
ct,16700,Woodbridge School Lunch,02,Beecher Road School,10.48%,,N,,,
ct,16900,Woodstock School Lunch,02,Woodstock Elementary School,15.26%,,N,,,
ct,16900,Woodstock School Lunch,51,Woodstock Middle School,10.67%,,N,,,
ct,09316,"Yeshiva Gedolah Rabbinical Institute of
New England",01,"dba/Yeshivas Beis Dovid Shlomo,
Inc.",11.88%,,N,,,
ct,09316,"Yeshiva Gedolah Rabbinical Institute
of New England",02,The Cheder,74.19%,,Y,62.50%,31,23
