state,District Code,District Name,School Code,School Name,individual_isp,proxy_isp,participating_in_cep,claiming_isp,total_enrolled,total_eligible
oh,43562,Bedford City SD,5041,Carylwood Intermediate School,36.22%,,,N,312,113
oh,43562,Bedford City SD,7070,Columbus Intermediate School,34.51%,,,N,368,127
oh,43562,Bedford City SD,13607,Glendale Primary School,33.20%,,,N,482,160
oh,43562,Bedford City SD,15974,Heskett Middle School,33.53%,,,N,498,167
oh,43588,Bellefontaine City Schools,2220,Bellefontaine High School,38.70%,,,N,708,274
oh,43604,Belpre City SD,142240,Belpre Elementary School,35.81%,,,N,578,207
oh,43653,Brooklyn City SD,3814,Brooklyn Elementary School,37.03%,,,N,659,244
oh,43695,Cambridge City SD,4622,Cambridge High School,33.33%,,,N,510,170
oh,43752,Cincinnati Public Schools,68619,School For Creat & Perf Arts High School,34.85%,,,N,1320,460
oh,43810,Conneaut Area,7211,Conneaut High School,37.28%,,,N,397,148
oh,43810,Conneaut Area,32813,Conneaut Middle School,38.54%,,,N,371,143
oh,43836,Cuyahoga Falls,10215,Elizabeth Price Elementary School,39.24%,,,N,288,113
oh,43836,Cuyahoga Falls,13839,Gordon Dewitt Elementary School,39.58%,,,N,288,114
oh,43836,Cuyahoga Falls,20644,Lincoln Elementary School,33.81%,,,N,494,167
oh,43836,Cuyahoga Falls,30700,Preston Elementary School,39.34%,,,N,272,107
oh,43836,Cuyahoga Falls,31476,Richardson Elementary School,30.18%,,,N,381,115
oh,43869,Defiance City SD,8292,Defiance Junior High School,32.62%,,,N,607,198
oh,43869,Defiance City SD,11430,Defiance Elementary School,38.56%,,,N,1250,482
oh,43927,East Palestine,4838,East Palestine Elementary School,37.09%,,,N,364,135
oh,43927,East Palestine,38844,East Palestine Middle School,33.76%,,,N,314,106
oh,43935,Eaton Community City,9282,Hollingsworth East Elementary School,30.00%,,,N,460,138
oh,43935,Eaton Community City,49254,Preble County ESC,30.77%,,,N,91,28
oh,43968,Fairborn City Schools,149088,Fairborn Digital Academy,34.54%,,,N,194,67
oh,43984,Findlay City SD,20701,Lincoln Elementary School,38.11%,,,N,307,117
oh,43984,Findlay City SD,66019,Hancock County Board of MR&DD,33.33%,,,N,12,4
oh,44008,Franklin City SD,802,Anthony Wayne Elementary School,36.89%,,,N,206,76
oh,44008,Franklin City SD,29595,Pennyroyal Elementary School,38.02%,,,N,263,100
oh,44008,Franklin City SD,42820,Early Childhood Center,36.67%,,,N,210,77
oh,44016,Fremont City SD,12492,Fremont Middle School,34.00%,,,N,853,290
oh,44024,Galion City SD,12781,Galion Middle School,39.39%,,,N,396,156
oh,44032,Gallipolis City Schools,10836,Gallia Academy Middle School,37.64%,,,N,457,172
oh,44032,Gallipolis City Schools,14332,Green Elementary School,34.55%,,,N,301,104
oh,44032,Gallipolis City Schools,31781,Rio Grande Elementary School,37.06%,,,N,313,116
oh,44040,Garfield Heights,13136,Garfield Heights High School,37.12%,,,N,1207,448
oh,44057,Geneva Area City Schools,1321,Austinburg Elementary School,32.31%,,,N,229,74
oh,44057,Geneva Area City Schools,7344,Cork Elementary School,39.10%,,,N,289,113
oh,44057,Geneva Area City Schools,13219,Geneva High School,34.24%,,,N,771,264
oh,44065,Girard City SD,13482,Girard Sr High School,37.02%,,,N,859,318
oh,44081,Winton Woods,2055,Winton Woods Primary North,37.14%,,,N,587,218
oh,44081,Winton Woods,64147,Winton Woods High School,35.37%,,,N,1244,440
oh,44107,Hamilton City SD,6650,Brookwood Elementary,36.77%,,,N,650,239
oh,44107,Hamilton City SD,36822,Hamilton High School,39.41%,,,N,1751,690
oh,44131,Huron City Schools,10002,Shawnee Elementary,31.62%,,,N,291,92
oh,44131,Huron City Schools,64287,Woodlands Intermediate,32.55%,,,N,384,125
oh,44156,Jackson City SD,9160,Jackson Northview Elementary School,38.59%,,,N,425,164
oh,44156,Jackson City SD,83717,Hope Haven,31.75%,,,N,63,20
oh,44164,Kent City SD,5504,Davey Elementary School,32.34%,,,N,504,163
oh,44172,Kenton City SD,15131,Hardin Central Elementary School,39.70%,,,N,1015,403
oh,44172,Kenton City SD,18853,Kenton Middle School,32.48%,,,N,311,101
oh,44198,Lakewood City SD,9117,Garfield Middle School,30.54%,,,N,501,153
oh,44255,London City SD,89599,London Elementary School,31.84%,,,N,1297,413
oh,44321,Marietta City Schools,15297,Harmar Elementary School,37.42%,,,N,302,113
oh,44321,Marietta City Schools,22780,Marietta Middle School,35.24%,,,N,576,203
oh,44347,Martins Ferry,23036,Martins Ferry High School,31.31%,,,N,904,283
oh,44396,Miamisburg City SD,1891,Bear Elementary School,33.68%,,,N,190,64
oh,44396,Miamisburg City SD,22905,Mark Twain Elementary School,34.08%,,,N,358,122
oh,44420,Mount Vernon City Schools,9258,East Elementary School,34.03%,,,N,238,81
oh,44420,Mount Vernon City Schools,7005,Columbia Elementary School,31.51%,,,N,238,75
oh,44420,Mount Vernon City Schools,40477,Twin Oak Elementary School,35.32%,,,N,385,136
oh,44453,Newark City SD,9216,Legend Elementary,31.48%,,,N,521,164
oh,44453,Newark City SD,9218,Liberty Middle,31.67%,,,N,521,165
oh,44453,Newark City SD,27011,Newark High School,32.52%,,,N,1396,454
oh,44487,New Philadelphia,9241,East Elementary School,35.24%,,,N,332,117
oh,44487,New Philadelphia,42465,York Elementary School,33.33%,,,N,117,39
oh,44495,Niles City SD,23838,McKinley High School,35.36%,,,N,741,262
oh,44529,North Olmsted City Schools,22533,Maple Intermediate Elementary School,30.56%,,,N,252,77
oh,44560,Norwalk City SD,270,Main Street School,37.18%,,,N,433,161
oh,44560,Norwalk City SD,19968,League Elementary School,37.26%,,,N,212,79
oh,44560,Norwalk City SD,28050,Norwalk Middle School,33.84%,,,N,458,155
oh,44560,Norwalk City SD,30221,Pleasant Elementary School,38.75%,,,N,351,136
oh,44578,Norwood City School District,28100,Norwood High School,34.08%,,,N,449,153
oh,44578,Norwood City School District,41418,Williams Avenue Elementary School,30.00%,,,N,250,75
oh,44602,Oregon City SD,7559,Coy Elementary School,30.34%,,,N,379,115
oh,44610,Orrville City SD,28779,Orrville High School,35.68%,,,N,454,162
oh,44644,Piqua City SD,35428,Springcreek Primary Elementary School,37.40%,,,N,484,181
oh,44644,Piqua City SD,39495,Washington Intermediate Elementary School,33.66%,,,N,511,172
oh,44644,Piqua City SD,49758,Piqua Central Intermediate,34.86%,,,N,806,281
oh,44651,Port Clinton,30833,Port Clinton Middle School,39.69%,,,N,451,179
oh,44651,Port Clinton,30841,Port Clinton High School,34.02%,,,N,629,214
oh,44669,Portsmouth City SD,125484,Vern Riffe School,38.36%,,,N,73,28
oh,44677,Princeton City SD,13581,Glendale Elementary School,39.76%,,,N,254,101
oh,44677,Princeton City SD,30742,Princeton Community Middle School,37.80%,,,N,1447,547
oh,44677,Princeton City SD,30759,Princeton High School,30.84%,,,N,1683,519
oh,44677,Princeton City SD,34157,Sharonville Elementary School,38.05%,,,N,389,148
oh,44677,Princeton City SD,36087,Stewart Elementary School,31.94%,,,N,504,161
oh,44693,Reading Community,5728,Central Community Elementary School,31.31%,,,N,412,129
oh,44735,Salem City SD,33431,Salem Junior High School,34.80%,,,N,342,119
oh,44735,Salem City SD,33472,Salem High School,33.08%,,,N,671,222
oh,44735,Salem City SD,43000,Southeast Elementary School,34.34%,,,N,332,114
oh,44776,Shelby City SD,8730,Dowds Elementary School,30.59%,,,N,340,104
oh,44784,Sidney City SD,34561,Sidney High School,36.60%,,,N,1082,396
oh,44792,South Euclid-Lyndhurst,232,Adrian Elementary School,36.57%,,,N,268,98
oh,44792,South Euclid-Lyndhurst,32821,Rowland Elementary School,35.37%,,,N,441,156
oh,44875,Sylvania City SD,16444,Hill View Elementary School,38.67%,,,N,406,157
oh,44875,Sylvania City SD,36723,Stranahan Elementary School,31.13%,,,N,530,165
oh,44891,Tiffin City SD,19331,Krout Elementary School,34.92%,,,N,378,132
oh,44891,Tiffin City SD,27268,Noble Elementary School,35.39%,,,N,373,132
oh,44891,Tiffin City SD,39420,Washington Elementary School,37.70%,,,N,366,138
oh,44909,Toledo Public Schools,3301,Bowsher High School,36.44%,,,N,1232,449
oh,44909,Toledo Public Schools,35865,Start High School,38.21%,,,N,1471,562
oh,44925,Troy City SD,15990,Heywood Elementary School,35.74%,,,N,277,99
oh,44925,Troy City SD,19372,Kyle Elementary School,39.80%,,,N,201,80
oh,44941,Urbana City School District,9423,East Elementary School,38.93%,,,N,917,357
oh,44941,Urbana City School District,37986,Urbana Junior High,30.23%,,,N,473,143
oh,44982,Wapakoneta City,7757,Cridersville Elementary School,31.71%,,,N,328,104
oh,45047,Westerville City SD,65557,Pointview Elementary School,30.93%,,,N,333,103
oh,45054,West Carrollton,34074,Shade Elementary School,35.46%,,,N,454,161
oh,45054,West Carrollton,38596,West Carrollton Middle School,33.58%,,,N,795,267
oh,45104,Willoughby-Eastlake City SD,21378,Longfellow Elementary School,32.89%,,,N,453,149
oh,45112,Wilmington City SD,9027,East End Elementary School,38.41%,,,N,302,116
oh,45112,Wilmington City SD,16618,Roy E Holmes Elementary School,39.74%,,,N,536,213
oh,45112,Wilmington City SD,21204,Rodger O. Borror Middle School,34.47%,,,N,615,212
oh,45112,Wilmington City SD,41558,Wilmington High School,33.11%,,,N,746,247
oh,45120,Wooster City SD,9910,Edgewood Middle School,30.98%,,,N,807,250
oh,45120,Wooster City SD,29249,Parkview Elementary School,33.13%,,,N,329,109
oh,45203,Barnesville Ex Vill SD,1594,Barnesville Elementary School,33.78%,,,N,527,178
oh,45401,Greenfield Ex Vill SD,4176,Buckskin Elementary School,38.92%,,,N,203,79
oh,45401,Greenfield Ex Vill SD,98574,Greenfield Middle School,35.58%,,,N,475,169
oh,45450,Lisbon Ex Vill SD,8136,David Anderson Jr/Sr High School,35.06%,,,N,425,149
oh,45492,Mentor Ex Vill SD,36012,Sterling Morton Elementary School,39.16%,,,N,309,121
oh,45492,Mentor Ex Vill SD,61671,Shore Junior High School,30.24%,,,N,850,257
oh,45609,Rossford Ex Vill SD,9225,Rossford Elementary School,30.79%,,,N,825,254
oh,45658,Wellington Ex Vill SD,40881,Westwood Elementary School,36.49%,,,N,285,104
oh,45773,Elida Local SD,36350,Elida Elementary School,35.86%,,,N,806,289
oh,45864,Grand Valley Local,870,Grand Valley Elementary School,37.27%,,,N,432,161
oh,46037,Eastern Local SD,10769,Eastern High School,34.29%,,,N,347,119
oh,46078,Ripley-Union-Lewis-Huntington Local SD,31815,Ripley-Union-Lewis-Huntington High School,36.90%,,,N,252,93
oh,46102,Fairfield City SD,5462,Fairfield Central Elementary,36.07%,,,N,768,277
oh,46201,Triad Local School District,140871,Triad Middle School,39.33%,,,N,267,105
oh,46243,Tecumseh Local SD,28555,Tecumseh Middle School,31.45%,,,N,814,256
oh,46243,Tecumseh Local SD,40741,New Carlisle Elementary School,31.98%,,,N,541,173
oh,46284,Clark-Shawnee Local SD,30593,Possum Elementary School,39.61%,,,N,409,162
oh,46284,Clark-Shawnee Local SD,31302,Reid Elementary School,32.53%,,,N,495,161
oh,46284,Clark-Shawnee Local SD,32201,Rockway Elementary School,33.46%,,,N,257,86
oh,46292,Clermont County Educational Service Center,138388,Genesis and Alternative School,33.33%,,,N,69,23
oh,46359,West Clermont,596,Amelia Elementary School,32.62%,,,N,705,230
oh,46359,West Clermont,612,West Clermont Middle School,35.06%,,,N,1974,692
oh,46359,West Clermont,13532,West Clermont High School,36.03%,,,N,1901,685
oh,46359,West Clermont,24323,Merwin Elementary School,32.88%,,,N,663,218
oh,46359,West Clermont,41533,Willowville Elementary School,30.68%,,,N,528,162
oh,46458,United Local SD,37903,United Elementary School,30.16%,,,N,630,190
oh,46474,Ridgewood Local SD,38745,Ridgewood Elementary School,37.47%,,,N,419,157
oh,46474,Ridgewood Local SD,138552,Ridgewood Middle School,32.59%,,,N,359,117
oh,46482,River View,7187,Conesville Elementary School,37.35%,,,N,340,127
oh,46482,River View,18622,Keene Elementary School,32.29%,,,N,223,72
oh,46482,River View,84988,River View Middle School,38.51%,,,N,309,119
oh,46623,Ansonia Local SD,760,Ansonia Elementary School,34.87%,,,N,826,288
oh,46896,Pickerington Local SD,29868,Pickerington Elementary School,35.92%,,,N,426,153
oh,46896,Pickerington Local SD,86579,Fairfield Elementary School,39.18%,,,N,490,192
oh,46896,Pickerington Local SD,112581,Pickerington Ridgeview Junior High School,32.75%,,,N,922,302
oh,46896,Pickerington Local SD,142638,Heritage Elementary School,30.81%,,,N,344,106
oh,46904,Walnut Township,39081,Millersport Jr/Sr High School,38.46%,,,N,234,90
oh,46946,Canal Winchester,118158,Canal Winchester Middle School,34.55%,,,N,1013,350
oh,46946,Canal Winchester,136911,Indian Trail Elementary School,34.90%,,,N,808,282
oh,46946,Canal Winchester,145466,Winchester Trail Elementary School,34.62%,,,N,1060,367
oh,46953,Hamilton Local Schools,118,Hamilton Intermediate School,34.63%,,,N,797,276
oh,46953,Hamilton Local Schools,14910,Hamilton Elementary School,37.44%,,,N,983,368
oh,46953,Hamilton Local Schools,28407,Hamilton Middle School,30.33%,,,N,455,138
oh,47001,Reynoldsburg City SD,12516,Reynoldsburg High-Livingston Campus,30.41%,,,N,1187,361
oh,47001,Reynoldsburg City SD,31427,Hannah J Ashton Middle School,38.04%,,,N,560,213
oh,47001,Reynoldsburg City SD,115881,Taylor Road Elementary School,34.29%,,,N,385,132
oh,47308,Rolling Hills,23960,Meadowbrook High School,30.29%,,,N,449,136
oh,47365,Northwest Local School District,6908,Colerain Middle School,30.26%,,,N,618,187
oh,47365,Northwest Local School District,41012,White Oak Middle School,32.84%,,,N,813,267
oh,47365,Northwest Local School District,43315,Pleasant Run Middle School,34.73%,,,N,740,257
oh,47365,Northwest Local School District,64683,Northwest High School,30.40%,,,N,829,252
oh,47399,Three Rivers Local Schools,17484,Taylor Middle School,34.83%,,,N,715,249
oh,47399,Three Rivers Local Schools,42523,Three Rivers Elementary School,35.07%,,,N,804,282
oh,47431,Cory-Rawson Local SD,7401,Cory-Rawson High School,35.07%,,,N,556,195
oh,47506,Ridgemont Local SD,47506,Ridgemont Local Schools,36.14%,,,N,559,202
oh,47522,Upper Scioto Valley,37960,Upper Scioto Valley High School,34.18%,,,N,471,161
oh,47696,West Holmes,19679,Lakeville Elementary School,37.39%,,,N,115,43
oh,47696,West Holmes,38695,West Holmes High School,36.01%,,,N,586,211
oh,47696,West Holmes,64790,West Holmes Middle School,39.34%,,,N,483,190
oh,47738,South Central,11023,South Central Elementary School,30.46%,,,N,325,99
oh,47746,Western Reserve,146217,Western Reserve Elementary School,38.53%,,,N,423,163
oh,47761,Oak Hill Union Local,119,Oak Hill Middle/High School,39.05%,,,N,653,255
oh,47787,Buckeye Local Schools,39214,Buckeye Local Junior High,37.31%,,,N,260,97
oh,47787,Buckeye Local Schools,111138,Buckeye Local High School,37.17%,,,N,374,139
oh,47803,Indian Creek Local,25098,Indian Creek Junior High School,39.16%,,,N,309,121
oh,48009,Licking Heights,36467,Licking Heights South,30.56%,,,N,975,298
oh,48025,North Fork,38034,Utica Elementary School,38.03%,,,N,426,162
oh,48173,Midview Local SD,24604,Midview Middle School,36.65%,,,N,442,162
oh,48223,Springfield Local Schools,7799,Crissey Elementary School,33.04%,,,N,339,112
oh,48223,Springfield Local Schools,8649,Dorr Street Elementary School,38.77%,,,N,405,157
oh,48223,Springfield Local Schools,35501,Springfield Middle School,31.13%,,,N,1349,420
oh,48264,Jonathan Alder,25270,Monroe Elementary School,38.71%,,,N,248,96
oh,48298,Austintown Local SD,28480,Austintown Intermedite Sch,32.85%,,,N,968,318
oh,48298,Austintown Local SD,39867,Austintown Elementary School,32.62%,,,N,981,320
oh,48330,Lowellville Local SD,21683,Lowellville High School,32.85%,,,N,487,160
oh,48371,Springfield Local SD,26880,Springfield Elementary School,35.98%,,,N,378,136
oh,48413,Elgin Local SD,14316,ELGIN MIDDLE SCHOOL,37.60%,,,N,250,94
oh,48413,Elgin Local SD,30825,ELGIN ELEMENTARY SCHOOL,39.88%,,,N,519,207
oh,48439,Ridgedale Local Schools,67819,Ridgedale Elementary School,35.22%,,,N,318,112
oh,48652,Switzerland Of Ohio,42085,Monroe Central High School,33.06%,,,N,242,80
oh,48710,New Lebanon,26773,Dixie Elementary School,32.87%,,,N,435,143
oh,48801,Highland Local SD,35295,Highland Middle School,32.70%,,,N,419,137
oh,48801,Highland Local SD,89649,Highland Central Elementary School,36.89%,,,N,759,280
oh,48835,East Muskingum,26690,New Concord Elementary School,33.33%,,,N,270,90
oh,48835,East Muskingum,29959,Pike Elementary School,31.50%,,,N,127,40
oh,48835,East Muskingum,152280,Larry Miller Intermediate Elementary School,31.73%,,,N,498,158
oh,48876,Tri-Valley Local Schools,117,Adamsville Elementary School,32.23%,,,N,273,88
oh,48884,West Muskingum,8508,West Muskingum Elementary School,38.28%,,,N,593,227
oh,48884,West Muskingum,67850,West Muskingum Middle School,33.02%,,,N,430,142
oh,49080,Logan Elm,29850,Pickaway Elementary School,30.81%,,,N,211,65
oh,49080,Logan Elm,33514,Saltcreek Elementary School,31.85%,,,N,270,86
oh,49080,Logan Elm,64170,George Mcdowell-Exchange Junior High School,31.23%,,,N,285,89
oh,49189,Crestwood Local SD,383,Crestwood Intermediate School,33.05%,,,N,357,118
oh,49189,Crestwood Local SD,40485,Crestwood Middle School,32.11%,,,N,380,122
oh,49197,Field Local SD,3616,Brimfield Elementary School,33.39%,,,N,563,188
oh,49197,Field Local SD,11569,Field Middle School,34.11%,,,N,472,161
oh,49197,Field Local SD,36343,Suffield Elementary School,37.11%,,,N,388,144
oh,49221,Southeast Local School District,62018,Southeast Primary Elementary School,30.32%,,,N,775,235
oh,49270,National Trail,26468,National Trail High School,38.33%,,,N,454,174
oh,49288,Preble Shawnee Board of Education Offices,4630,Camden Elementary School,31.20%,,,N,468,146
oh,49320,Continental Local SD,7260,Continental Local Elementary School,35.32%,,,N,269,95
oh,49320,Continental Local SD,7278,Continental Local High School,35.10%,,,N,208,73
oh,49379,Ottawa-Glandorf Local SD,28878,Ottawa Elementary School,37.04%,,,N,486,180
oh,49445,Lucas Local School District,21709,Lucas Elementary School,33.07%,,,N,511,169
oh,49452,Madison Local SD,9704,Eastview Elementary School,35.60%,,,N,250,89
oh,49452,Madison Local SD,22103,Madison Middle School,39.92%,,,N,952,380
oh,49452,Madison Local SD,22178,Madison High School,35.02%,,,N,868,304
oh,49452,Madison Local SD,24646,Mifflin Elementary School,35.38%,,,N,277,98
oh,49460,Plymouth-Shiloh Local SD,30429,Plymouth High School,31.48%,,,N,378,119
oh,49460,Plymouth-Shiloh Local SD,98731,Shiloh Elementary School,33.86%,,,N,316,107
oh,49536,Union-Scioto Local SD,231,Unioto Elementary,37.36%,,,N,1127,421
oh,49601,Clay Local SD,6502,Clay High School,33.60%,,,N,247,83
oh,49601,Clay Local SD,32706,Clay Elementary School,30.94%,,,N,488,151
oh,49627,Minford Local SD,25072,Minford Primary Elementary School,36.64%,,,N,1007,369
oh,49635,Northwest Local SD,27854,Northwest High School,38.38%,,,N,396,152
oh,49643,Valley Local School District,38075,Valley Elementary School,33.87%,,,N,496,168
oh,49643,Valley Local School District,38125,Valley High School,38.37%,,,N,344,132
oh,49650,Washington-Nile Local SD,30585,Portsmouth West High School,35.28%,,,N,530,187
oh,49841,Fairless Local SD,9488,Fairless Elementary School,39.56%,,,N,642,254
oh,49882,Marlington Local SD,20230,Lexington Elementary School,30.12%,,,N,498,150
oh,49908,Northwest Local SD,4754,W. S. Stinson Elementary School,31.01%,,,N,387,120
oh,49908,Northwest Local SD,6700,Northwest Elementary School,31.13%,,,N,408,127
oh,49924,Perry Local SD,13268,Genoa Elementary School,36.17%,,,N,376,136
oh,49932,Plain Local School District,1404,Avondale Elementary School,38.27%,,,N,277,106
oh,49932,Plain Local School District,8304,Middlebranch Elementary,31.49%,,,N,505,159
oh,49932,Plain Local School District,12401,Frazer Elementary School,39.16%,,,N,309,121
oh,49932,Plain Local School District,24505,Oakwood Middle School,39.52%,,,N,992,392
oh,49932,Plain Local School District,28365,GlenOak High School,34.62%,,,N,1843,638
oh,50062,Springfield Local SD,35485,Springfield High School,35.98%,,,N,1031,371
oh,50062,Springfield Local SD,42531,Young Elementary School,37.72%,,,N,281,106
oh,50138,Champion Local SD,5801,Champion Central Elementary School,37.53%,,,N,493,185
oh,50138,Champion Local SD,5835,Champion Middle School,31.85%,,,N,427,136
oh,50203,Lordstown Local SD,21477,Lordstown High School,31.03%,,,N,203,63
oh,50211,Maplewood Local SD,22699,Maplewood Elementary School,36.61%,,,N,336,123
oh,50245,LaBrae Local SD,3335,LaBrae Intermediate School,36.17%,,,N,282,102
oh,50245,LaBrae Local SD,19992,LaBrae Middle School,38.49%,,,N,291,112
oh,50245,LaBrae Local SD,20008,LaBrae High School,30.64%,,,N,297,91
oh,50278,Garaway Local SD,8854,Dundee Elementary School,30.18%,,,N,169,51
oh,50278,Garaway Local SD,24794,Miller Avenue Elementary School,39.58%,,,N,192,76
oh,50278,Garaway Local SD,31021,Ragersville Elementary School,34.83%,,,N,178,62
oh,50336,North Union,242,North Union Elementary School,37.74%,,,N,742,280
oh,50336,North Union,26385,North Union Middle School,38.78%,,,N,361,140
oh,50336,North Union,26393,North Union High School,31.83%,,,N,399,127
oh,50369,Lincolnview Local SD,20990,Lincolnview Jr/Sr High School,32.84%,,,N,819,269
oh,50484,Fort Frye,33480,Salem-Liberty Elementary School,37.61%,,,N,109,41
oh,50492,Frontier Local SD,23192,Matamoras Elementary School,30.84%,,,N,107,33
oh,50575,Northwestern Local SD,152116,Northwestern Elementary School,38.31%,,,N,629,241
oh,50658,Stryker Local SD,36327,Stryker High School,37.38%,,,N,428,160
oh,50815,Ashtabula County Joint,50823,Ashtabula County,35.08%,,,N,476,167
oh,50856,Belmont-Harrison Jt Voc SD,45989,Belmont County Alternative,31.25%,,,N,32,10
oh,50856,Belmont-Harrison Jt Voc SD,66399,Harrison Career Center,36.36%,,,N,99,36
oh,51144,Knox County,51151,Knox County Career Center,30.35%,,,N,781,237
oh,51375,Pike County Area,29934,Vern Riffe Career Technology C,39.06%,,,N,384,150
oh,51532,Springfield-Clark County,35519,Springfield-Clark County,33.13%,,,N,655,217
oh,52522,Cleveland Catholic Diocese,57307,St Mary,31.54%,,,N,149,47
oh,52522,Cleveland Catholic Diocese,57356,St Anthony Of Padua,30.95%,,,N,252,78
oh,52522,Cleveland Catholic Diocese,57406,St Peter,31.95%,,,N,313,100
oh,52787,Cardinal Mooney,52787,Cardinal Mooney,32.21%,,,N,357,115
oh,52829,Catholic Central School,52829,Catholic Central,38.35%,,,N,498,191
oh,52829,Catholic Central School,2000058923,Catholic Central School,38.35%,,,N,498,191
oh,53363,Notre Dame Jr/Sr,53363,Notre Dame Jr/Sr,38.85%,,,N,157,61
oh,54890,St Catharine Of Siena,54890,St Catharine Of Siena,36.13%,,,N,155,56
oh,57729,Sacred Heart,57729,Sacred Heart,35.14%,,,N,111,39
oh,58040,Notre Dame,58040,Notre Dame,38.59%,,,N,241,93
oh,59055,St Joseph Catholic School,59055,St Joseph,38.30%,,,N,47,18
oh,61903,Adams County/Ohio Valley,70425,Ohio Valley Career & Technical Center,34.57%,,,N,269,93
oh,61903,Adams County/Ohio Valley,29520,Peebles Elementary School,35.47%,,,N,578,205
oh,61903,Adams County/Ohio Valley,33936,North Adams Elementary School,30.82%,,,N,717,221
oh,61903,Adams County/Ohio Valley,38893,West Union High School,37.00%,,,N,554,205
oh,62026,Stark County Area,62034,R G Drage Career Technical Ctr,38.05%,,,N,791,301
oh,62562,Urban Community School,62562,Urban Community School,36.38%,,,N,580,211
oh,66266,Trumbull County Board of DD,66266,Trumbull County Board of DD,31.31%,,,N,214,67
oh,67231,Hamilton County Board of DD,85332,Bobbie B Fairfax,33.33%,,,N,30,10
oh,68403,Valley Christian School,20068403,Valley Christian Lewis School Campus,31.58%,,,N,57,18
oh,95976,Wingspan Care Group,110619,Eleanor Gerson Sn,37.25%,,,N,51,19
oh,96719,Harvest Preparatory School,96719,Harvest Preparatory School,31.07%,,,N,721,224
oh,123257,North Central Ohio,12054,North Central Academy,33.04%,,,N,112,37
oh,132969,Constellation Schools Elyria Community,20132969,Elyria Community Logan St,32.42%,,,N,219,71
oh,132985,Youthbuild Columbus Community,132985,Youthbuild Columbus Community,39.77%,,,N,171,68
oh,132993,Constellation Schools Westpark Community,132993,Westpark Community-Cleveland,38.35%,,,N,279,107
oh,133330,T.C.P. World Academy,133330,T.C.P. World Academy,37.93%,,,N,522,198
oh,133660,Horizon Science Academy Columbus,133660,Horizon Science Acad Columbus,35.22%,,,N,494,174
oh,133942,Toledo School For The Arts,133942,Toledo School For The Arts,33.43%,,,N,685,229
oh,044107,Hamilton City SD,00000116,Hamilton Freshman School,49.04%,,,N,730,358
oh,000138,Pathway School of Discovery,00000138,Pathway School of Discovery,50.14%,,,N,730,366
oh,047787,Buckeye Local Schools,00000190,Buckeye West Elementary School,46.18%,,,N,249,115
oh,000222,Wildwood Environmental Academy,00000222,Wildwood Environmental Elementary,46.76%,,,N,139,65
oh,000311,Bridges Community Academy,00000311,Bridges Community Academy,71.74%,,,N,138,99
oh,043810,Conneaut Area,00000388,Gateway Elementary School,45.59%,,,N,397,181
oh,043810,Conneaut Area,00000389,Lakeshore Primary Elementary School,43.42%,,,N,433,188
oh,046078,Ripley-Union-Lewis-Huntington Local SD,00000501,Ripley Union Lewis Huntington Middle School,47.35%,,,N,264,125
oh,000509,Whitehall Prepartory and Fitness Academy,00000509,Whitehall Prepartory and Fitness Academy,51.81%,,,N,276,143
oh,000553,"Columbus Humanities, Arts and Technology Academy",00000553,"Columbus Humanities, Arts and Technology Academy",48.44%,,,N,545,264
oh,000576,King Academy Community School,00000576,King Academy Community School,73.68%,,,N,76,56
oh,000664,Capital City Career Prep High School,00000664,Capital City Career Prep High School,47.45%,,,N,137,65
oh,045880,Pymatuning Valley,00000711,Pymatuning Valley Primary Elementary School,40.73%,,,N,491,200
oh,047001,Reynoldsburg City SD,00000878,Slate Ridge Elementary School,57.25%,,,N,517,296
oh,044776,Shelby City SD,00001222,Auburn Elementary School,45.66%,,,N,357,163
oh,050245,LaBrae Local SD,00001669,Bascom Elementary School,52.19%,,,N,251,131
oh,044651,Port Clinton,00001685,Bataan Elementary School,42.51%,,,N,668,284
oh,048652,Switzerland Of Ohio,00001875,Beallsville Elementary School,44.69%,,,N,226,101
oh,048652,Switzerland Of Ohio,00001883,Beallsville High School,41.67%,,,N,84,35
oh,047787,Buckeye Local Schools,00003590,Buckeye North Elementary School,47.38%,,,N,325,154
oh,048173,Midview Local SD,00003988,Midview North Elementary School,46.59%,,,N,558,260
oh,043687,Bucyrus City,00004184,Bucyrus High School,57.39%,,,N,643,369
oh,043695,Cambridge City SD,00004614,Cambridge Middle School,41.19%,,,N,437,180
oh,048793,Cardington-Lincoln Local SD,00004861,Cardington-Lincoln High School,41.60%,,,N,637,265
oh,048793,Cardington-Lincoln Local SD,00004879,Cardington-Lincoln Elementary School,40.44%,,,N,455,184
oh,044487,New Philadelphia,00005371,Central Elementary School,41.75%,,,N,285,119
oh,043562,Bedford City SD,00005561,Central Primary School,40.86%,,,N,487,199
oh,050237,Southington Local SD,00005777,Chalker High School,51.28%,,,N,470,241
oh,049932,Plain Local School District,00005926,Charles L Warstler Elementary School,46.33%,,,N,341,158
oh,044453,Newark City SD,00006080,Cherry Valley Elementary School,40.04%,,,N,472,189
oh,044453,Newark City SD,00006627,John Clem Elementary School,45.65%,,,N,425,194
oh,050575,Northwestern Local SD,00007195,Northwestern Middle School,41.16%,,,N,294,121
oh,007999,The Charles School at Ohio Dominican University,00007999,Charles School at Ohio Dominican,81.62%,,,N,321,262
