state,District Code,District Name,School Code,School Name,individual_isp,proxy_isp,claiming_isp,participating_in_cep,total_enrolled,total_eligible
va,087,Southampton County Public Schools,0690-7,SOUTHAMPTON HIGH,39.04%,,47.36%,Y,730,285
va,087,Southampton County Public Schools,0700-6,SOUTHAMPTON MIDDLE,50.00%,,47.36%,Y,614,307
va,087,Southampton County Public Schools,0710-4,CAPRON ELEM,53.54%,,47.36%,Y,198,106
va,087,Southampton County Public Schools,0780-4,RIVERDALE ELEM,53.80%,,47.36%,Y,526,283
va,088,Spotsylvania County Public Schools,0010-18,BATTLEFIELD ELEM,40.03%,,42.20%,Y,657,263
va,088,Spotsylvania County Public Schools,0030-11,LEE HILL ELEM,39.38%,,40.77%,Y,612,241
va,088,Spotsylvania County Public Schools,0050-4,BATTLEFIELD MIDDLE,43.42%,,42.20%,Y,836,363
va,088,Spotsylvania County Public Schools,0060-3,SALEM ELEM,51.59%,,40.77%,Y,597,308
va,088,Spotsylvania County Public Schools,0220-4,POST OAK MIDDLE,44.29%,,40.27%,Y,700,310
va,088,Spotsylvania County Public Schools,0221,JOHN J. WRIGHT ED. AND CULTURAL CTR.,46.12%,,46.12%,Y,219,101
va,088,Spotsylvania County Public Schools,0340-2,BERKELEY ELEM,48.84%,,48.84%,Y,258,126
va,088,Spotsylvania County Public Schools,0350-7,LIVINGSTON ELEM,48.40%,,40.27%,Y,376,182
va,088,Spotsylvania County Public Schools,0360-3,SPOTSWOOD ELEM,53.58%,,40.77%,Y,517,277
va,088,Spotsylvania County Public Schools,0370-4,SPOTSYLVANIA HIGH,34.13%,,40.27%,Y,1166,398
va,088,Spotsylvania County Public Schools,0381-0,CHANCELLOR HIGH,37.58%,,42.20%,Y,1280,481
va,088,Spotsylvania County Public Schools,0382,CHANCELLOR MIDDLE,41.67%,,42.20%,Y,864,360
va,088,Spotsylvania County Public Schools,0390-4,SMITH STATION ELEM,40.82%,,40.82%,Y,659,269
va,088,Spotsylvania County Public Schools,0502,THORNBURG MIDDLE,36.80%,,40.27%,Y,712,262
va,088,Spotsylvania County Public Schools,0503,RIVERVIEW ELEM,45.92%,,40.77%,Y,638,293
va,088,Spotsylvania County Public Schools,0504,WILDERNESS ELEM,40.37%,,40.37%,Y,654,264
va,088,Spotsylvania County Public Schools,0506,MASSAPONAX HIGH,31.53%,,40.77%,Y,1681,530
va,088,Spotsylvania County Public Schools,0507,HARRISON ROAD ELEM,51.77%,,42.20%,Y,707,366
va,088,Spotsylvania County Public Schools,0511,CEDAR FOREST ELEM,45.31%,,40.27%,Y,746,338
va,089,Stafford County Public Schools,0050-5,WIDEWATER ELEM,41.20%,,48.04%,Y,619,255
va,089,Stafford County Public Schools,0260-5,ANNE E. MONCURE ELEM,52.70%,,48.04%,Y,909,479
va,089,Stafford County Public Schools,0280-3,FALMOUTH ELEM,46.67%,,48.04%,Y,630,294
va,089,Stafford County Public Schools,0425,ROCKY RUN ELEM,40.80%,,48.04%,Y,897,366
va,089,Stafford County Public Schools,0427,KATE WALLER BARRETT ELEM,51.83%,,48.04%,Y,793,411
va,089,Stafford County Public Schools,0428,GARI MELCHERS COMPLEX,57.36%,,48.04%,Y,326,187
va,089,Stafford County Public Schools,0992,NORTH STAR EARLY CHILDHOOD EDUCATION CENTER,52.53%,,48.04%,Y,297,156
va,090,Surry County Public Schools,0010-19,SURRY COUNTY HIGH,41.63%,,52.94%,Y,221,92
va,090,Surry County Public Schools,0020-15,SURRY ELEM,62.14%,,52.94%,Y,243,151
va,090,Surry County Public Schools,0030-12,LUTHER P. JACKSON MIDDLE,54.40%,,52.94%,Y,182,99
va,091,Sussex County Public Schools,0340-3,SUSSEX CENTRAL HIGH,60.88%,,62.50%,Y,317,193
va,091,Sussex County Public Schools,0482,SUSSEX CENTRAL MIDDLE,64.26%,,62.50%,Y,235,151
va,091,Sussex County Public Schools,0483,SUSSEX CENTRAL ELEM,74.68%,,62.50%,Y,466,348
va,092,Tazewell County Public Schools,0010-20,GRAHAM MIDDLE,46.48%,,51.90%,Y,398,185
va,092,Tazewell County Public Schools,0100-2,TAZEWELL MIDDLE,56.01%,,51.90%,Y,366,205
va,092,Tazewell County Public Schools,0450-4,TAZEWELL INTERMEDIATE,56.86%,,51.90%,Y,357,203
va,092,Tazewell County Public Schools,0750-3,DUDLEY PRIMARY,55.85%,,51.90%,Y,342,191
va,092,Tazewell County Public Schools,0821-0,RICHLANDS HIGH,50.45%,,51.90%,Y,674,340
va,092,Tazewell County Public Schools,0822,RICHLANDS ELEM,65.05%,,51.90%,Y,558,363
va,092,Tazewell County Public Schools,0823,RICHLANDS MIDDLE,55.02%,,51.90%,Y,458,252
va,092,Tazewell County Public Schools,0830,CEDAR BLUFF ELEM,47.00%,,51.90%,Y,400,188
va,092,Tazewell County Public Schools,0890-2,TAZEWELL HIGH,47.15%,,51.90%,Y,509,240
va,092,Tazewell County Public Schools,0940-0,GRAHAM HIGH,34.26%,,51.90%,Y,505,173
va,092,Tazewell County Public Schools,0960-0,GRAHAM INTERMEDIATE,47.29%,,51.90%,Y,258,122
